month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
201804,12019,"clay, fl",276400,0.0033,0.1056,749,0.0432,-0.0998,53,-0.018518519,-0.101694915,324,-0.0122,-0.129,52,0.8571,0,248,0.0164,0.0333,629,0.0734,-0.168,120.0528298,0.0051,0.0783,2320.5,-0.0015,0.0286,338919.9846,-0.0077,0.1059,1378,0.0567,-0.1322,0.839786382,0.0236,-0.0689
201804,12021,"collier, fl",470595,-0.0093,-0.0297,7805,-0.0247,-0.0496,90.5,0.064705882,-0.047368421,1452,-0.1459,-0.0216,116,-0.0938,0.3182,1816,-0.2253,-0.1045,2309,0.071,0.0364,243.9601141,0.0006,-0.0154,1907.5,-0.0117,-0.0381,906276.6016,-0.0204,-0.0651,10114,-0.0044,-0.0312,0.295836003,0.0264,0.0245
201804,12115,"sarasota, fl",350950,-0.0169,-0.0611,5022,-0.0329,-0.029,77,0.132352941,-0.083333333,1172,-0.1861,0.0933,116,0.16,0.2609,1600,-0.1379,0.1173,2140,0.0128,0.0249,191.2445443,0.006,0.008,1754,-0.0074,-0.0309,644302.0649,-0.0028,-0.0602,7162,-0.0197,-0.0135,0.42612505,0.0192,0.0224
201804,12109,"st. johns, fl",369495,0.0043,0.0123,3702,0.0243,0.1297,70,0.029411765,0.029411765,1028,-0.0982,-0.0228,296,0.2131,0.6818,952,0.0348,0.0721,1699,0.021,0.0877,167.8562949,0.0066,0.0333,2185.5,0.0016,-0.0385,512866.7872,0.0138,0.0142,5401,0.0233,0.1161,0.458941113,-0.0015,-0.0177
201804,12101,"pasco, fl",239700,0.0161,0.0606,2414,-0.0489,-0.0131,52,0.04,-0.071428571,1096,-0.0486,0.0916,132,0.375,-0.0294,896,-0.0782,0.0516,1846,0.1074,0.0154,121.5824467,0.0117,0.0535,1842,0.0077,-0.0181,275357.1265,0.0232,0.0355,4260,0.0131,-0.0009,0.764705882,0.1079,0.0215
201804,12086,"miami-dade, fl",455000,0.0111,0.0134,21385,-0.0063,0.0317,101.5,-0.04245283,0.079787234,4392,-0.0257,0.0398,380,-0.0777,0.1585,3520,-0.0956,0.0552,5811,0.041,-0.0182,342.65625,0.0058,-0.0021,1373.5,0.0092,0.0026,1032250.685,-0.001,0.0055,27196,0.0034,0.0206,0.271732523,0.0124,-0.0138
201804,12005,"bay, fl",289900,0.019,0.0542,1928,0.0316,-0.0704,67,-0.042857143,-0.238636364,612,-0.0255,0.1953,136,0.7,0.619,432,0.1134,0.0189,5,0,,167.2678944,0.0187,-0.0116,1654,0.0006,0.0337,375247.7913,0.0021,0.008,1933,0.0315,-0.068,0.002593361,-0.0001,0.0026
201804,12107,"putnam, fl",249900,0.0246,0.5629,366,0.031,0.011,88.5,-0.223684211,-0.027472527,80,-0.1304,-0.2308,4,-0.5,0,64,0,0,83,0.137,-0.17,124.6108048,0.0049,0.2331,1841,-0.0005,0.1801,318790.1883,0.0214,0.3139,449,0.0491,-0.0281,0.226775956,0.0211,-0.0495
201804,12097,"osceola, fl",285500,0.02,0.12,1809,-0.0337,-0.1515,76,0.070422535,-0.05,648,0.1096,-0.0414,108,0.125,0.5,408,-0.0377,-0.184,1147,0.0333,-0.0171,136.8735596,0.0051,0.0707,2088,0.0092,0.0653,360488.0749,0.0243,0.1256,2956,-0.0087,-0.104,0.634051962,0.0411,0.0867
201804,12009,"brevard, fl",299400,0.0324,0.036,3178,0.0111,0.125,54.5,0.048076923,-0.043859649,1300,-0.0552,0.0833,72,-0.25,0.0588,1148,0.0474,0.4069,2096,0.0229,0.0204,153.9107022,0.018,0.0524,1904,0.0155,-0.0068,396881.1661,0.0246,0.0072,5274,0.0158,0.081,0.659534298,0.0076,-0.0675
201804,12111,"st. lucie, fl",259894,0,0.04,2076,-0.0161,0.039,59.5,0.025862069,-0.0703125,784,0.0829,0.1598,84,0.75,0.05,624,-0.0983,0.1471,1254,0.07,-0.0195,136.4498846,0.0108,0.0701,1861.5,0.0051,-0.0434,321438.431,-0.0123,0.0126,3330,0.0146,0.0162,0.604046243,0.0486,-0.0361
201804,12017,"citrus, fl",230500,-0.0107,0.1355,1305,0.0023,0.0902,71.5,0.051470588,0.051470588,408,0.1087,0.2143,16,-0.4286,0.3333,252,-0.1,0.1667,550,0.0618,0.0806,117.6172195,0.0049,0.0887,1867,-0.0148,0.0005,278654.5655,-0.0012,0.1119,1855,0.0192,0.0873,0.421455939,0.0236,-0.0038
201803,12113,"santa rosa, fl",275000,0.0015,0.0479,1330,-0.0112,-0.0865,79,-0.164021164,-0.01863354,512,0.1743,0.0756,108,0.1739,0.125,292,-0.0519,0.1231,0,,,130.5757136,0.001,0.0506,2105,0.0048,0.0357,410561.0917,0.0492,0.0753,1330,-0.0112,-0.0865,0,0,0
201803,12086,"miami-dade, fl",450000,0,0.0096,21521,0.0013,0.0301,106,-0.004694836,0.04950495,4508,-0.0489,-0.0392,412,0.0098,0.3553,3892,0.0835,0.0681,5582,0.1069,-0.0338,340.671875,0.006,-0.0067,1361,-0.0018,-0.012,1033303.938,0.0062,0.0104,27103,0.0214,0.0163,0.259374564,0.0247,-0.0171
201803,12111,"st. lucie, fl",259888,0,0.0405,2110,-0.0094,0.0029,58,-0.079365079,-0.016949153,724,-0.0765,-0.0055,48,0,-0.3333,692,-0.0281,-0.0699,1172,0.1815,-0.0586,134.9907919,0.0021,0.0698,1852,-0.0131,-0.0414,325439.195,-0.0201,0.043,3282,0.0512,-0.02,0.555450237,0.0897,-0.0363
201803,12089,"nassau, fl",395000,0.062,0.09,802,0.0456,-0.0855,65,-0.221556886,-0.252873563,300,0.2931,0.2712,24,-0.5385,-0.4,156,-0.1136,-0.0488,558,0.1822,0.0257,174.9334348,0.0351,0.0839,2289,0.0219,0.0334,570743.5348,0.1249,0.1145,1360,0.0977,-0.0429,0.695760599,0.0804,0.0755
201803,12053,"hernando, fl",203990,0.0101,0.0822,1202,0.0059,-0.0275,49,-0.176470588,-0.109090909,568,0.0519,0.2566,80,0,1.2222,360,-0.011,0.0976,541,0.0929,0.0608,107.266436,0.014,0.0928,1876,-0.0204,-0.0365,247761.7822,-0.0004,0.0339,1743,0.0314,-0.0017,0.450083195,0.0359,0.0375
201803,12095,"orange, fl",344900,0.0296,0.078,4061,0.0077,-0.1465,52,-0.168,-0.111111111,1956,0.0471,-0.0121,228,-0.1739,0.14,1272,0.0671,-0.0914,3159,0.1088,-0.0363,156.3562203,0.0095,0.0715,2219,0.0086,0.0238,529427.606,-0.0088,0.0445,7220,0.0496,-0.1015,0.77788722,0.0709,0.0889
201803,12083,"marion, fl",198900,0.0266,0.0258,2442,0.0087,-0.0081,61,-0.202614379,-0.082706767,796,-0.0613,-0.0197,56,0,0.4,616,0.1159,0.1667,298,0.0836,-0.0479,109.2032967,-0.0004,0.0546,1810,0.0086,-0.0063,269164.6645,0.0007,0.0577,2740,0.0163,-0.0126,0.122031122,0.0084,-0.0051
201803,12061,"indian river, fl",349000,0.0065,0.0481,1905,0.0654,0.0438,67,-0.124183007,-0.141025641,576,-0.1479,0.0992,36,0.125,-0.1818,492,0.0165,0.0165,715,0.0866,-0.0351,124.3649559,-0.005,0.0829,1446,-0.0065,0.0329,687687.2556,-0.007,0.0117,2620,0.0711,0.021,0.375328084,0.0073,-0.0307
201803,12115,"sarasota, fl",357000,-0.0083,-0.0325,5193,0,-0.048,68,-0.048951049,-0.099337748,1440,-0.1346,0.0778,100,-0.1071,-0.1667,1856,0.0265,-0.0433,2113,0.1318,0.0512,190.1006711,-0.0094,0.0074,1767,-0.0006,-0.0208,646106.1712,-0.0103,-0.0506,7306,0.0348,-0.0213,0.406893896,0.0474,0.0384
201803,12011,"broward, fl",319000,0.0257,0.066,13122,0.0093,-0.0408,64,-0.117241379,-0.03030303,4356,-0.0422,0.0313,292,-0.1512,-0.0267,3312,-0.0012,-0.0931,4778,0.1042,-0.0361,202,0.0091,0.0567,1328,0.008,-0.0163,582001.472,0.0104,0.0638,17900,0.033,-0.0395,0.364121323,0.0313,0.0018
201803,12073,"leon, fl",240000,0.0517,0.184,841,0.0565,-0.1091,51,-0.221374046,-0.142857143,368,0.0952,-0.0213,12,-0.25,0,200,0.2821,0.1905,555,0.1145,-0.119,132.6213592,0.0214,0.1154,1740,0.0333,0.0482,312549.4502,0.0269,0.1719,1396,0.0788,-0.1131,0.659928656,0.0343,-0.0074
201803,12069,"lake, fl",268900,0.0147,0.0737,1843,-0.0192,-0.0134,62,-0.114285714,-0.067669173,632,-0.0867,0.0327,84,-0.2222,0.4,508,-0.0305,0.0079,981,0.1186,-0.0754,132.5670498,0.0035,0.0916,2065,0.0103,0.0054,370574.0994,0.0094,0.0835,2824,0.0247,-0.0358,0.532284319,0.0655,-0.0357
201803,12109,"st. johns, fl",367900,0.0081,0.0221,3614,0.0302,0.1255,68,-0.235955056,-0.062068966,1140,0.0878,0.1585,244,0.8485,0.5641,920,-0.1386,0.0088,1664,0.1801,0.1548,166.7537899,0.0108,0.0346,2182,0.0032,-0.0311,505879.5104,0.0111,0.016,5278,0.0732,0.1346,0.460431655,0.0585,0.0117
201803,12019,"clay, fl",275500,0.0396,0.1249,718,0.0436,-0.1473,54,-0.228571429,-0.092436975,328,0.0933,-0.1881,28,0.1667,-0.5,244,-0.0317,-0.0469,586,0.2363,-0.1617,119.4444444,0.0119,0.081,2324,0.0299,0.0683,341540.8383,0.0254,0.1704,1304,0.1222,-0.1538,0.816155989,0.1272,-0.014
201803,12023,"columbia, fl",205900,0.0044,0.0851,235,0.0262,-0.1296,80,-0.14893617,-0.252336449,68,-0.1053,-0.15,8,1,0,52,0,0.8571,55,0.1224,0.1224,106.7992168,0.0175,0.0987,1986,0.0355,0.0609,247059.0233,0.0142,0.0863,290,0.0432,-0.0909,0.234042553,0.0201,0.0526
201803,12035,"flagler, fl",284900,0.0306,-0.0854,1851,0.0493,0.1835,71,-0.134146341,-0.013888889,516,0.032,0.217,84,-0.1923,0.3125,512,0.2075,0.2673,495,-0.002,-0.0984,147.0230863,0.0426,-0.0482,2005,0.001,-0.016,400702.3057,0.0326,-0.1263,2346,0.0381,0.1103,0.267423015,-0.0138,-0.0836
201803,12091,"okaloosa, fl",299000,-0.003,0.0186,1596,0.0127,-0.0952,90,-0.196428571,-0.113300493,540,0.2273,0.0547,40,-0.2857,-0.3333,400,0.1494,0.0989,2,0,,156.3670412,-0.0069,-0.0116,1923,0.0142,0.0105,484457.257,-0.0054,0.0342,1598,0.0127,-0.0941,0.001253133,0,0.0013
201803,12017,"citrus, fl",233000,0.0087,0.165,1302,0.018,0.0796,68,-0.122580645,0.03030303,368,-0.1712,-0.0213,28,0.1667,1.3333,280,0.0294,0.1864,518,0.1537,0.0528,117.0411985,-0.0003,0.1027,1895,0.008,0.0037,278983.4943,-0.0056,0.1159,1820,0.0532,0.0718,0.397849462,0.0468,-0.0101
201803,12005,"bay, fl",284500,0.0206,0.0576,1869,0.0275,-0.1295,70,-0.239130435,-0.357798165,628,0.0828,0.256,80,0.0526,0.4286,388,-0.0202,-0.1182,5,-0.1667,4,164.2,0.0002,-0.0233,1653,0.0073,0.0449,374468.8006,0.0133,0.0338,1874,0.0268,-0.1276,0.002675227,-0.0006,0.0022
201803,12131,"walton, fl",510500,-0.0017,-0.0589,1858,0.0386,-0.0761,105,-0.086956522,-0.135802469,504,0.1887,0.0862,72,-0.2174,-0.1818,304,0,-0.1739,0,-1,,292.8094885,-0.0027,-0.0245,2032,-0.0005,-0.0238,943237.8643,0.0149,-0.0559,1858,0.038,-0.0761,0,-0.0006,0
201803,12127,"volusia, fl",273500,0.0087,0.0037,4202,0.006,-0.0038,64,-0.111111111,-0.044776119,1444,0.0403,0.0434,112,-0.2,0.2174,1340,0.1167,0.3454,809,0.0715,-0.0358,149.8530391,0.0125,0.0365,1826,-0.0027,-0.0377,383705.948,0.0128,-0.0156,5011,0.016,-0.0091,0.192527368,0.0118,-0.0064
201803,12015,"charlotte, fl",272095,-0.0059,0.0268,2333,0.0043,-0.0713,71,-0.034013605,-0.040540541,708,0.0599,0.1494,48,-0.2941,0.3333,788,-0.0296,-0.0483,919,0.085,0.0055,154.0625,0.0048,0.0371,1803,-0.0025,-0.0088,340327.8701,0.0001,0.0043,3252,0.0259,-0.0508,0.393913416,0.0293,0.0301
201803,12001,"alachua, fl",249900,0,0.087,946,0.0605,-0.2833,53,-0.293333333,-0.061946903,436,0.09,-0.0439,36,0.8,0.5,180,0.125,-0.1346,16,0.2308,-0.3333,134.1101695,0.0049,0.0948,1895,0.0045,0.0216,314885.6994,-0.0246,0.0793,962,0.063,-0.2842,0.016913319,0.0023,-0.0013
201803,12031,"duval, fl",249900,0.0077,0.0821,2888,0.0296,-0.0484,47,-0.248,-0.145454545,1508,0.0959,0.1187,136,0.619,-0.0286,1116,0.1296,0.125,2589,0.1213,-0.0375,128.0658651,0.0131,0.0834,1886,0.014,0.0045,358601.6261,0.0276,0.0352,5477,0.071,-0.0433,0.896468144,0.0733,0.0101
201803,12009,"brevard, fl",290000,0.0105,0.0359,3143,0.0042,0.1036,52,-0.087719298,-0.095652174,1376,0.052,0.1353,96,0.4118,-0.0769,1096,0.0037,0.3173,2049,0.116,0.0672,151.1948529,0.0079,0.0457,1875,0.0008,-0.0155,387351.1618,0.0109,-0.0011,5192,0.0455,0.0889,0.651924913,0.0653,-0.0222
201803,12101,"pasco, fl",235900,0.0074,0.0484,2538,0.0164,0.0259,50,-0.099099099,-0.082568807,1152,0.1077,-0.0171,96,-0.3514,-0.2,972,0.0125,0.1462,1667,0.0953,-0.0286,120.1709402,0.0087,0.0487,1828,0.0011,-0.0169,269113.2971,0.0106,0.022,4205,0.0463,0.0036,0.656816391,0.0473,-0.0368
201803,12105,"polk, fl",225000,0.0112,0.0924,2783,-0.031,-0.1265,64,-0.111111111,-0.135135135,1100,0.1,0.1089,152,0,0.4074,820,-0.0465,-0.0509,1816,0.1006,0.0727,116.6407465,0.0148,0.072,1893,0.0093,-0.0026,266159.1727,0.0158,0.0799,4599,0.017,-0.0574,0.652533238,0.078,0.1211
201803,12099,"palm beach, fl",390000,-0.0082,-0.004,14792,-0.0003,-0.0343,73,-0.075949367,-0.013513514,3844,-0.1533,-0.0951,224,-0.0968,-0.2329,4348,-0.0064,-0.026,5891,0.1426,-0.0136,201.0759919,0.0006,0.0139,1816,-0.0047,-0.0202,1065249.356,-0.0039,0.0074,20683,0.0366,-0.0285,0.398255814,0.0498,0.0084
201803,12055,"highlands, fl",179000,-0.0025,0.0246,542,-0.0475,-0.191,71,-0.095541401,-0.232432432,172,-0.0227,-0.0227,4,-0.5,0,156,0.3929,0,273,0.1423,0.038,78.48101266,0.0029,0.0544,2244,0,-0.0099,220496.669,0.0291,0.0075,815,0.0087,-0.1265,0.503690037,0.0837,0.1112
201803,12071,"lee, fl",313000,-0.0046,-0.0093,10179,0.0126,-0.0035,69,-0.028169014,-0.041666667,2808,-0.1091,0.0817,204,0.1591,0.3421,3684,-0.0356,-0.0386,3530,0.1593,0.0238,170.8051166,-0.0019,0.0097,1792,0.0022,-0.0108,521274.8588,-0.0041,0.0152,13709,0.0467,0.0034,0.346792416,0.0439,0.0092
201803,12117,"seminole, fl",327000,0.0072,0.0315,1131,0.067,0.0062,47,-0.196581197,0.056179775,716,0.2431,0.1329,52,0.3,0.3,400,0.0309,0.0204,980,0.0925,-0.0737,149.1300746,0.0144,0.0564,2241,0.0172,0.0108,424457.7531,-0.0048,0.0541,2111,0.0787,-0.0325,0.866489832,0.0203,-0.0748
201803,12033,"escambia, fl",249500,0.0569,0.1894,1427,0.0222,-0.0378,66,-0.2,-0.185185185,532,0.0902,-0.0075,112,0.0769,0.4737,352,0.0476,0.0233,1,0,-0.9444,118.2692308,0.022,0.1366,1870,0.0078,0.0078,320021.3094,0.0077,0.0933,1428,0.0222,-0.0486,0.000701,0,-0.0114
201803,12119,"sumter, fl",275000,0.0329,0.1057,479,-0.0184,-0.1462,58,-0.210884354,-0.153284672,184,-0.1154,0.122,4,-0.5,,124,-0.1389,-0.2619,200,0.1236,0.105,160.0753296,0.0075,0.0487,1863,0.0153,0.1193,352687.2323,0.0306,0.1606,679,0.0195,-0.0849,0.417536534,0.0528,0.0949
201803,12085,"martin, fl",395000,-0.0024,0.0286,1780,-0.0056,-0.0941,76,-0.031847134,-0.044025157,508,0.0496,-0.0078,16,0,-0.2,508,0.0325,-0.0662,721,0.1041,-0.0028,188.39141,-0.0026,0.0266,1996,-0.002,-0.0525,790299.5476,-0.0037,-0.0362,2501,0.0237,-0.0696,0.40505618,0.0403,0.0371
201803,12057,"hillsborough, fl",280000,0.0147,0.0182,4997,0.0132,-0.0422,51,-0.046728972,-0.055555556,2364,0.0765,0.0368,280,-0.1566,0.0938,1952,0.0274,-0.0141,3979,0.1391,-0.025,139.4712853,0.002,0.044,2045,0.02,-0.0061,403863.0818,0.0268,0.0198,8976,0.0654,-0.0346,0.796277767,0.088,0.014
201803,12021,"collier, fl",475000,-0.0102,-0.0286,8003,0.0368,-0.0391,85,-0.028571429,-0.095744681,1700,-0.1034,0.0494,128,0.0667,0.4545,2344,0.0335,-0.104,2156,0.1807,-0.0032,243.8205676,-0.0148,-0.0231,1930,-0.0095,-0.0267,925115.2898,-0.0095,-0.0579,10159,0.0643,-0.0317,0.269398975,0.0328,0.0097
201803,12107,"putnam, fl",243900,-0.024,0.5993,355,0.0725,0,114,-0.021459227,0.031674208,92,-0.0417,0.0952,8,,,64,0.4545,0.3333,73,-0.0519,-0.2316,123.997996,-0.0237,0.2421,1842,0.0052,0.1861,312104.9944,-0.0634,0.2916,428,0.049,-0.0489,0.205633803,-0.027,-0.062
201803,12087,"monroe, fl",699000,-0.0007,0.1158,1748,0.062,-0.0667,109,-0.072340426,-0.031111111,324,-0.0795,0.1408,24,-0.1429,0.5,292,0.058,-0.2065,367,0.0223,-0.0213,434.4155844,-0.003,-0.0153,1320,-0.0157,-0.0255,1372455.944,-0.0082,0.2946,2115,0.0549,-0.0592,0.209954233,-0.0082,0.0097
201803,12103,"pinellas, fl",299900,0,0.0255,5050,-0.009,-0.0776,53,-0.131147541,-0.109243697,2204,0.028,0.0299,112,-0.1515,-0.1765,2048,0,0.0667,3162,0.1237,-0.0903,183.3649589,0.0003,0.0444,1520,-0.0016,-0.0197,480947.6542,0.0019,0.0081,8212,0.0382,-0.0826,0.626138614,0.0739,-0.0087
201803,12081,"manatee, fl",349900,0,-0.0017,3201,0.0028,-0.0062,64,-0.123287671,-0.079136691,940,-0.1392,0.0129,140,-0.1026,0.4583,1212,0.0484,0.0783,1401,0.14,0.0997,171.0977702,0.0134,0.0214,1978,0,-0.0414,479246.0624,0.0054,-0.0384,4602,0.0409,0.0238,0.437675726,0.0527,0.0421
201803,12097,"osceola, fl",279900,0.0088,0.12,1872,-0.0311,-0.1556,71,-0.164705882,-0.139393939,584,-0.0932,-0.1512,96,-0.1111,0.0909,424,0.0707,-0.152,1110,0.1067,0.0156,136.1823362,0.0069,0.0756,2069,-0.0005,0.058,351932.5731,0.0016,0.1188,2982,0.016,-0.0991,0.592948718,0.0738,0.0999
201802,12091,"okaloosa, fl",299900,0.003,0.0527,1576,0.0019,-0.0767,112,-0.026086957,0.032258065,440,0.028,-0.0179,56,-0.2222,0.2727,348,-0.0842,0.1013,2,1,1,157.4577922,0.0089,-0.005,1896,0.0024,0.0048,487111.1395,0.0075,0.0644,1578,0.0025,-0.0761,0.001269036,0.0006,0.0007
201802,12113,"santa rosa, fl",274575,-0.0013,0.0843,1345,-0.0052,-0.0875,94.5,-0.010471204,-0.059701493,436,0.101,-0.0091,92,-0.4103,-0.425,308,0.0845,0,0,,,130.445735,0.0065,0.0704,2095,-0.0029,0.0369,391302.2336,-0.005,0.0589,1345,-0.0052,-0.0875,0,0,0
201802,12031,"duval, fl",247995,0.0269,0.1022,2805,0.0115,-0.116,62.5,-0.161073826,-0.015748031,1376,0.2464,0.0088,84,-0.0455,-0.1923,988,0.0422,-0.0985,2309,0.1697,-0.0315,126.4082117,0.0132,0.0878,1860,0.0068,0.0003,348978.0653,0.0196,0.0451,5114,0.0773,-0.0797,0.823172906,0.1113,0.0718
201802,12127,"volusia, fl",271150,-0.0059,0.0046,4177,-0.001,-0.009,72,-0.033557047,-0.052631579,1388,-0.0647,-0.0029,140,0.129,0.129,1200,0.107,0.1628,755,0.25,-0.0515,148.0016701,0.0095,0.028,1831,-0.0105,-0.0315,378855.3214,-0.0106,-0.019,4932,0.0307,-0.0158,0.180751736,0.0363,-0.0081
201802,12105,"polk, fl",222500,0.0114,0.0854,2872,0.0021,-0.1236,72,-0.020408163,-0.1,1000,-0.004,0.0121,152,-0.1364,0.9,860,0.2428,-0.0271,1650,0.2159,0.0721,114.9420486,0.0046,0.0607,1875.5,-0.004,-0.0095,262028.6009,0.0043,0.0689,4522,0.0708,-0.061,0.574512535,0.101,0.1049
201802,12019,"clay, fl",264995,-0.0164,0.1044,688,0.0223,-0.1877,70,-0.102564103,-0.146341463,300,0.1538,0.0563,24,-0.25,0,252,0.3404,0.0328,474,0.1422,-0.1993,118.0431719,0.0025,0.0811,2256.5,0.0089,0.0461,333080.5425,0.0008,0.1552,1162,0.068,-0.1925,0.688953488,0.0723,-0.01
201802,12069,"lake, fl",265000,0.0002,0.0602,1879,0.0427,-0.0491,70,-0.054054054,-0.108280255,692,0.1533,0.0549,108,0.1739,1.4545,524,0.1491,-0.0709,877,0.2197,-0.0509,132.1027626,0.0065,0.0963,2044,-0.0073,-0.0133,367127.3598,0.0025,0.0842,2756,0.0932,-0.0497,0.466737626,0.0677,-0.0009
201802,12111,"st. lucie, fl",259900,0.0023,0.0438,2130,0.0519,-0.0375,63,-0.045454545,-0.045454545,784,-0.0798,-0.0667,48,-0.4783,-0.25,712,0.3485,0.0471,992,0.1726,-0.0941,134.7071529,0.0059,0.0719,1876.5,-0.0013,-0.0252,332118.8454,-0.0022,0.0756,3122,0.0874,-0.0562,0.4657277,0.0479,-0.0291
201802,12023,"columbia, fl",205000,-0.0212,0.1081,229,-0.0255,-0.2049,94,-0.020833333,-0.137614679,76,0.4615,0.2667,4,0,,52,0.3,0.625,49,0.4,0.4848,104.9587739,0.0214,0.0903,1918,-0.0016,0.0129,243607.8979,-0.0189,0.0668,278,0.0296,-0.134,0.213973799,0.065,0.0994
201802,12086,"miami-dade, fl",450000,0,0.0227,21493,0.0302,0.0316,106.5,-0.02739726,0.024038462,4740,-0.0358,0.0224,408,0.0099,0.0737,3592,0.0193,-0.0313,5043,0.111,-0.0723,338.640625,-0.0033,-0.0028,1363.5,0.0026,-0.018,1026933.769,0.0043,0.0084,26536,0.0446,0.0101,0.234634532,0.0171,-0.0263
201802,12055,"highlands, fl",179450,0.026,0.0257,569,0.0197,-0.1906,78.5,0.019480519,-0.226600985,176,0,-0.0638,8,0,0,112,-0.125,-0.3171,239,0.2256,0.0814,78.2559775,0.0197,0.0578,2244,0.0156,-0.0267,214271.3037,0.0356,-0.0284,808,0.073,-0.1255,0.420035149,0.0706,0.1057
201802,12119,"sumter, fl",266250,0.0154,0.0654,488,0.0041,-0.1672,73.5,0.006849315,-0.02,208,0.3684,0.1818,8,0,1,144,0.0588,-0.122,178,0.2192,0.0533,158.8852277,-0.002,0.027,1835,0.0681,0.0985,342225.9806,0.0316,0.1283,666,0.0538,-0.1179,0.364754098,0.0643,0.0764
201802,12117,"seminole, fl",324660,0.0189,0.029,1060,-0.0047,-0.0611,58.5,-0.126865672,0.13592233,576,0.0511,-0.1273,40,-0.5238,-0.2857,388,0.2436,-0.049,897,0.2321,-0.0447,147.0081012,-0.0024,0.0498,2203,0.014,-0.0043,426484.5537,0.0074,0.0658,1957,0.0915,-0.0537,0.846226415,0.1627,0.0145
201802,12107,"putnam, fl",249900,0.0417,0.6671,331,-0.0149,-0.0516,116.5,-0.110687023,-0.021008403,96,0.7143,0.3333,0,-1,-1,44,-0.3889,-0.0833,77,0.2623,-0.23,127.0125224,0.0261,0.3256,1832.5,0.0459,0.165,333233.6952,0.0274,0.429,408,0.0277,-0.0913,0.232628399,0.0511,-0.0539
201802,12097,"osceola, fl",277450,0.0276,0.1102,1932,-0.0173,-0.1466,85,-0.01734104,-0.039548023,644,-0.064,-0.0417,108,-0.2059,0.5882,396,0.0761,-0.1466,1003,0.1926,0.0319,135.247435,0.0044,0.079,2070,0.025,0.0561,351379.1862,0.0207,0.1182,2935,0.0456,-0.093,0.519151139,0.0914,0.0898
201802,12087,"monroe, fl",699499.5,-0.0141,0.1337,1646,0.0294,-0.1314,117.5,-0.249201278,0.039823009,352,0.1892,0,28,0.4,2.5,276,0.3019,-0.1786,359,0.2914,0.1543,435.7056761,-0.0046,-0.0015,1341,0.0049,-0.0118,1383853.256,0.0119,0.3184,2005,0.0682,-0.0911,0.218104496,0.0442,0.054
201802,12021,"collier, fl",479900,0.0004,-0.0373,7719,0.0755,-0.0713,87.5,-0.038461538,-0.069148936,1896,-0.0885,0.015,120,0.0714,0.1111,2268,0.4501,-0.0942,1826,0.2805,-0.0318,247.4931434,0.0006,-0.0217,1948.5,-0.0127,-0.0189,933966.7271,-0.0186,-0.0573,9545,0.1095,-0.064,0.23655914,0.0379,0.0097
201802,12101,"pasco, fl",234166,0.0228,0.0649,2497,0.0024,-0.0079,55.5,-0.139534884,-0.119047619,1040,-0.0614,0.0156,148,0.3704,0.6818,960,0.0909,0.0435,1522,0.2166,-0.0262,119.1287524,0.0024,0.0514,1826,0.013,-0.0159,266288.6942,0.0005,0.0204,4019,0.074,-0.015,0.609531438,0.1073,-0.0114
201802,12115,"sarasota, fl",360000,0.0084,-0.0268,5193,0.069,-0.0378,71.5,-0.094936709,-0.089171975,1664,0.0479,0.146,112,0.0769,-0.2,1808,0.2053,-0.0153,1867,0.301,0.0524,191.9088095,0.0115,0.0147,1768,0.0135,-0.0205,652845.7817,0.0201,-0.0494,7060,0.1219,-0.0155,0.359522434,0.0641,0.0308
201802,12057,"hillsborough, fl",275950,0.0036,0.0224,4932,0.009,-0.0721,53.5,-0.1640625,-0.144,2196,0.0129,-0.0419,332,-0.046,0.0506,1900,0.1337,-0.0918,3493,0.2024,-0.0776,139.1867441,0.0008,0.0555,2005,0.0096,-0.0138,393336.3572,-0.0012,0.0146,8425,0.0811,-0.0744,0.708231955,0.1139,-0.0043
201802,12073,"leon, fl",228200,0.0053,0.2014,796,0.0102,-0.1432,65.5,-0.083916084,-0.18125,336,0.1831,-0.125,16,-0.2,-0.3333,156,0.1143,-0.1875,498,0.2176,-0.1123,129.8389062,0.0104,0.1096,1684,0,0.03,304369.0168,0.0101,0.1495,1294,0.081,-0.1315,0.625628141,0.1066,0.0218
201802,12109,"st. johns, fl",364945,0.014,0.0166,3508,0.0263,0.1094,89,-0.032608696,-0.043010753,1048,0.2536,0.1696,132,0.2222,0.2692,1068,0.4127,0.3692,1410,0.2072,0.151,164.9722996,0.0153,0.0299,2175,-0.0032,-0.0286,500349.1233,0.0112,0.0142,4918,0.0724,0.121,0.401938426,0.0602,0.0145
