RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021
72002,14752,32442,Zip,FL,FL,Grand Ridge,,Jackson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60989,59919,59271,57748,56559,55271,54841,55103,55990,56653,57393,57673,58165,58789,59658,60682,61457,62863,63462,63566,62917,62919,62968,63786,64285,65190,65673,66383,67282,67843,67987,67542,67258,66960,66928,67151,67646,67957,68158,68246,68507,68777,69242,69972,70645,71258,71787,72371,73182,74219,75297,76327,77158,78219,79526,80956,82285,83754,85350,86882,88056,89115,90310,91952,93935,96026,98140,100029,101609,103020,103962,105278,106240,107347,108163,108826,109017,108712,108223,107766,107957,107885,108145,107425,106849,106094,105562,104773,103647,102951,101878,100745,98809,97341,95749,94411,92906,91657,90088,88465,86998,85490,84383,83297,82557,81317,80073,78856,78065,76857,75776,74765,74116,73276,72441,71518,70797,70274,69820,69565,69236,69219,69290,69396,69043,68776,67924,67283,66269,65894,65376,64973,64443,64163,63791,63346,62990,62644,63040,63376,63944,63745,63840,63642,63580,63044,62729,62585,62775,63145,63292,63454,63661,64284,64821,65513,66048,66695,67399,68235,69056,69730,70307,70980,71540,71969,72463,72881,73492,74103,74614,74974,75333,75847,76471,76957,77823,78804,79569,80392,81075,82046,82901,83833,84798,85560,86299,87103,87573,88148,88925,89840,90804,91538,92340,93023,93555,94167,94762,95338,95799,96031,96213,96672,97322,98190,98851,99551,100265,100909,101734,102533,103640,104568,105528,105968,106434,106679,107221,107521,108104,108813,109440,109814,110078,110537,111031,111518,111769,111932,112177,112225,111717,111078,110919,111301,111583,111618,111540,111498,111572,111724,111651,112178,112954,114193,114900,115524,116028,116698,117446,118271,119108,119961,120891,121472,122070,122340
71769,14773,32071,Zip,FL,FL,O Brien,,Suwannee County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74752,74357,74203,73608,74351,75751,77818,79028,80205,81712,84056,86569,88962,91653,94594,98783,100947,102336,102811,105176,108080,110708,112428,114141,116438,119119,121810,123898,125943,127859,129748,131577,133080,134638,135573,136043,136030,136043,136342,136244,136110,135896,135691,135399,134685,133675,132567,132204,131658,130818,129586,128796,127782,126135,124128,122103,120234,118151,116584,114615,112696,110657,108586,106847,105109,103967,103042,102223,101234,100297,99064,97876,96829,95816,95252,94429,94122,93466,93080,92481,92095,91696,91374,91100,90647,90376,89784,89409,88628,88176,87558,87101,86645,86280,86157,86018,86007,85808,85927,86078,86424,86577,86621,86704,86844,87038,87203,87406,87809,88472,89014,89470,89899,90476,91090,91841,92748,93880,94736,95787,96734,97791,98291,98850,99429,100795,102390,103937,105009,105769,106816,107711,108484,109111,110441,111842,113269,113956,114633,115133,115974,116865,118014,119125,120454,121528,122979,124411,125950,127045,128041,129041,129945,131090,132138,133168,134134,135079,135828,136575,137397,138482,139423,140468,141786,142761,143566,144206,144774,145841,146477,146813,146772,146828,147479,148018,148356,148790,149242,150107,150801,151108,151412,151604,151897,152067,151923,152434,152971,152908,152333,151941,152617,153294,153910,154518,155173,155878,155946,155155,154685,155122,156205,157031,157463,158228,158775,159518,160312,161151,162565,164403,166057,167367,168519,169814
72198,14781,32764,Zip,FL,FL,Mims,Palm Bay-Melbourne-Titusville,Brevard County,116880,115823,115452,114250,112889,111383,110414,110181,110364,110800,110571,108492,105701,104056,104003,104369,104578,104090,102999,101673,100440,99795,99908,103116,106346,109193,108735,108394,108249,110206,112488,114523,115593,115468,115253,113631,113691,112555,112841,112332,113660,114039,114627,113885,114092,113764,114490,115439,117089,119837,122175,125102,125535,125831,124193,123985,123294,124354,125128,127576,127786,126720,125840,126160,126944,127091,129457,132965,137367,139737,140085,135810,132250,131411,132716,132805,132418,133518,134606,135333,134566,135532,137094,141936,146862,150543,153040,155726,158408,159469,158753,158819,160248,161050,162014,162290,163574,163783,164223,163169,164251,165170,167922,168561,169113,170260,172161,175403,177459,181265,182875,186670,189756,195569,202043,209622,217619,224062,230362,235968,243202,248584,255915,263218,269763,274440,275194,275602,274698,275663,278512,278853,278237,276256,276055,273881,271033,266746,264300,261081,257967,255373,251545,248843,244272,241292,237442,234225,231312,227928,224802,223178,221979,219996,215439,211782,209686,207322,203395,200272,198145,197976,196955,195286,194439,191538,189690,186003,184135,184839,186802,187641,186571,184797,183677,182018,178976,177297,177904,179531,179291,176320,172988,169825,167600,166178,165228,164631,163935,162908,160403,158007,155978,154472,154146,154970,155365,154210,153044,152253,152415,153279,154646,157055,159153,161854,163032,163948,165580,168953,171889,175611,178632,182300,185436,187535,190185,192750,195638,197356,198233,198891,199160,198955,199399,199423,199869,200520,201026,201028,201567,202994,205651,207473,210437,212156,213880,215167,216943,218891,221307,222826,224023,225115,227144,229904,232014,234733,236575,238001,238827,239734,240519,241666,243267,244989,246479,247456,248428,249541,252065,255427,258742,261467,263450,267798,271541,275692,276959,277659,278451,279805,281025,282217,283664,286181,288738,289069,289552,289337,291191,293464,295942,298041,298681,298925,299840,299653,300952,300908,301890,302750,303016,304514,304969,306911,309260,312550,315664,319753,323370,329265,335095,342021,349901,357549,366941
72018,14800,32462,Zip,FL,FL,Vernon,,Washington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43396,44057,44877,46349,47446,47862,47788,47259,46774,46548,46495,46625,46604,46684,46198,45406,44871,44901,45238,45799,46421,46567,46573,46072,46111,45625,45411,45118,45213,45659,46408,47602,48373,49024,49365,49999,50153,50704,51079,51898,52341,53016,53803,54465,55201,56370,57503,58730,59619,60469,62328,64411,66934,68278,69642,71090,73149,74744,76388,77877,79987,82419,84272,86086,87592,89268,90540,91812,92540,93354,94088,95078,96048,96099,96031,94916,94145,93895,94232,94596,94541,94054,93664,92675,91607,90711,90237,90194,89681,88855,87643,85731,83928,82443,80911,79632,78034,76724,74800,73167,71377,69889,68272,67332,66814,66351,65823,64872,64090,63317,62962,62545,61789,60984,60341,60249,60070,59888,59621,59678,59277,58767,57935,57444,57613,57860,58136,57734,56989,56460,55922,55719,55799,56147,56662,56176,55690,55221,55362,55282,55369,55092,55188,55082,55643,55816,56000,56947,58023,58988,59001,59397,59922,60779,61299,61948,61960,62250,62506,62823,63032,63496,64068,64452,64779,65034,65501,65724,66209,66703,67355,67635,68000,68030,68780,69558,70397,70874,71084,71521,71781,72041,72190,72700,73219,73922,74220,74569,74916,75589,76576,77079,77582,77979,78391,78851,78918,79201,79292,79785,80218,80866,81092,81684,82395,83253,84354,85196,86099,86710,87549,87987,88455,88728,89864,91097,92084,92717,92779,92928,93166,93377,93739,94093,94770,95198,95128,94796,94716,95018,95972,96943,98179,98985,99769,100094,100600,101434,102299,102779,103041,103460,103867,104129,104092,104508,104848,105670,106201,106664,107210,108197,109321,110257
72184,14881,32744,Zip,FL,FL,Lake Helen,Deltona-Daytona Beach-Ormond Beach,Volusia County,76047,76056,75905,75777,75704,75946,76321,76673,76864,77150,77267,77324,77217,77332,77923,78501,79066,79052,78983,78966,79388,79726,80226,80646,81306,81786,81987,82065,82135,82528,82900,83248,83244,83152,83260,83703,84157,84292,84203,84437,84592,84787,84648,84692,84904,85327,85754,86117,86439,86943,87585,87977,88276,88385,88943,89551,90008,90315,90237,90440,90572,90947,91335,91985,92774,93673,94419,94946,95479,96051,97155,98170,99119,99636,99919,100304,100914,101345,101613,101984,102808,103377,103309,102683,102593,103178,104161,104708,104940,105920,107375,108640,109370,110469,112524,114916,117026,118759,120787,122873,125094,126462,127929,129852,132107,134594,136398,138961,141373,144117,145933,148605,152031,156438,160553,164763,169262,173604,178075,182471,186826,190756,195129,198569,200660,201699,202485,203218,202940,202779,203192,201761,199905,197223,196224,194864,193660,192378,191313,189547,187832,185244,182420,179804,177193,174409,170074,167808,165935,164392,161173,157677,154724,152159,149059,146322,144326,142154,139295,134859,131327,128198,126058,124949,123894,122617,120395,118603,117045,117684,119202,120177,119441,117424,116073,114020,111488,109044,108592,108134,107085,104310,101627,99517,97871,97520,96793,96448,95913,95780,95016,94059,92877,92210,92118,92697,93614,93648,93996,93809,94692,95226,96098,96936,98592,100305,101269,101503,102251,103527,104775,106619,108168,110296,111957,113927,115358,117007,118429,120053,120365,120975,121225,121900,122319,122828,123473,124046,124343,124255,124603,125270,126903,128340,129823,130703,131489,131550,131686,132028,133521,134701,135757,136297,137303,138404,139762,141227,142625,144023,145530,146926,148250,149976,151906,153990,155742,157433,159069,160524,162441,164846,167358,169307,169749,170469,171066,172890,173871,174749,175369,176498,177385,178108,177988,178869,180249,181284,182532,183042,184592,185678,187002,188164,188841,189405,190265,191103,192895,194554,195856,197060,197646,198839,199049,199926,201306,203336,205835,208315,210512,213359,216870,221073,226011,231355,238162
71754,14975,32053,Zip,FL,FL,Jennings,,Hamilton County,36358,36117,36184,36113,36276,36295,36285,36153,36106,36196,36309,36347,36651,37022,37312,37513,37582,37550,37276,37189,37200,37236,37325,37673,37583,37685,37440,37607,37734,38172,39062,39751,40271,40117,39743,39103,38803,38622,38693,38324,37382,37144,37129,37671,37753,38580,39634,40722,41282,41445,41709,41989,42954,42728,42041,41102,41000,41299,41452,41738,42214,42823,43468,44356,45049,46015,47062,48016,48961,49563,50038,50329,50707,51636,52485,53106,53559,54112,54696,55224,55509,55728,56210,56746,57385,57696,58410,59125,60128,60684,61334,62009,62919,63773,64632,65636,66667,68147,68904,69730,70010,71182,72583,74029,75397,76556,77915,79139,80537,81456,82617,84261,86484,89117,91323,93868,95870,98032,99879,101771,103322,104451,105710,106604,107402,107297,107122,107182,107526,107829,107549,107160,107065,106891,106530,105853,105249,104419,104090,103200,102198,100689,99140,97737,96410,95524,94660,93174,91624,90306,88741,86857,85112,83923,83478,82839,81492,80003,78542,77880,77051,75995,74939,74122,73501,73033,72610,72330,72178,71745,71466,71184,71069,70854,70760,70572,70357,69866,69418,68820,68548,68544,68468,68164,67795,67794,67814,68000,68002,67785,67230,66928,66880,67037,67164,67394,67612,67841,68031,68344,68794,69393,70099,70813,71439,71946,72366,73001,73823,74780,75639,76387,77155,78122,79009,79669,79965,80354,80910,81483,82067,82607,83357,84068,84637,85267,85995,86991,88179,89362,90319,91049,91686,92295,92969,93853,94905,95894,97080,98184,99526,100406,101945,103353,104829,105866,106349,106761,107202,107831,108379,109087,109357,110043,110135,110567,110866,111309,112276,112942,113689,114363,115031,115503,116481,117668,118932,119518,119892,120596,121409,122653,123520,124094,124421,124708,124668,124392,124599,125599,126672,127350,127514,127946,128733,129628,130228,130586,131279,131568,131528,131023,131013,131825,132493,132979,132815,133085,133757,134715,135527,136764,138084,139580,140805,141606,142873
71843,15026,32180,Zip,FL,FL,Pierson,Deltona-Daytona Beach-Ormond Beach,Volusia County,73686,73906,74339,74863,75947,76375,77000,76695,76476,75741,74935,74431,73934,73720,73322,73643,73235,73260,72717,73349,74193,75832,77676,79067,80273,81087,81522,81113,80723,80914,81338,81764,81481,81052,80145,79228,78897,78677,79066,79155,78823,78580,79098,79588,80342,80567,81213,81732,81480,81644,81573,82815,84418,86381,87064,87596,87157,87417,87917,89381,90643,90823,90536,89979,90298,89534,89392,89296,90206,90896,90464,89912,90471,92310,94752,95792,96433,97344,98393,99020,99626,100677,102269,103450,103512,103201,103422,105438,106100,106588,105965,107199,108132,109846,112751,115246,118047,119846,121444,121323,123150,125786,131488,134429,137550,137570,135775,134569,135261,137985,140728,143987,148335,151087,152383,154181,157647,162243,167985,173830,178469,180688,180561,182830,181165,182848,182076,184352,183923,186162,188748,189890,187860,186393,187921,186674,186899,184966,185631,184080,183230,179523,175724,172498,170646,168890,164996,164338,164625,164799,163234,161594,160326,159422,156559,154516,153656,153030,153158,150701,146995,143582,141405,140605,139690,139691,140448,140466,140918,143146,145618,147123,147393,146476,145545,143160,140290,137267,135910,135300,133256,128941,125049,122051,120464,119877,119250,118539,118263,116163,113341,109654,107854,107072,106806,107492,108235,108503,108690,109112,109637,111017,112669,114970,117337,119623,120898,121038,121110,121747,122546,123961,124703,127134,129353,132016,132665,133152,132930,133682,133443,133819,133888,134405,135800,137408,139123,140054,140321,140519,142348,143813,146264,147860,149811,151076,151652,150267,148654,147824,149756,151474,152094,152531,154111,155830,157414,158458,159990,161517,162984,164391,165867,168129,170506,172964,174394,175756,177338,178915,180638,183267,186829,189637,190211,189442,189369,190189,191037,191764,191799,192653,193444,194262,193515,193197,193924,195292,196564,197285,198395,199537,200395,201221,201746,202654,204122,205182,206139,207353,208635,210079,210912,212331,213544,215104,216513,218313,220586,223507,226906,230494,234400,238792,244101,249556,256230
71779,15050,32087,Zip,FL,FL,Sanderson,Jacksonville,Baker County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36260,36979,37540,38645,39363,39978,40226,40493,41109,42296,43378,43845,43755,43520,43503,43580,44236,44955,46417,47961,49099,49261,49387,50469,52180,53857,55193,56588,57889,58852,59515,59686,59540,59240,59078,58848,59014,59133,59092,58657,58122,58575,58444,58811,58925,59760,60906,62221,63695,64851,66274,67719,69421,70542,72005,73249,74866,76067,77274,78265,79530,80928,82728,84112,85763,87603,89983,92047,93701,95036,96143,96725,96830,96643,96407,96797,96651,96540,95598,94909,94282,94101,93735,93217,92496,92375,91973,91219,90631,89778,88881,87649,85998,84341,82092,80503,79032,77698,76307,74969,73719,72411,71426,70527,69617,68356,68022,68074,68175,67544,66929,66405,65612,65011,64389,63994,64150,64453,64410,63931,63537,63491,63274,62945,62847,62800,62646,62206,61755,61330,61212,60709,60225,59618,59413,59315,59149,58962,58722,58756,58533,58523,58375,58600,58618,58822,58932,59048,59274,59384,59910,60296,60940,61424,61739,62069,62452,62882,63417,64145,64804,65433,65608,66093,66497,67068,67592,68176,68766,69512,70242,70952,71786,72694,73720,74029,74438,74674,75572,76299,77113,77778,78273,79163,79774,80705,81518,83255,84531,85626,85766,86243,87244,88593,89864,90109,90412,90870,91715,92171,92824,93457,94583,95485,96159,96421,97075,98195,99531,99917,99841,99906,100358,101809,103034,104498,105732,106727,106969,106869,106994,108006,109693,111160,112401,112752,113259,113595,113454,113876,115094,116781,118243,119159,119784,120285,119594,119145,118342,118152,117773,116674,117339,118198,119690,119733,119962,120522,121979,123419,125002,126124,127677,129584,,129557,128926
72120,15085,32628,Zip,FL,FL,Trenton,Gainesville,Gilchrist County,26301,26185,26128,25932,25765,25506,25380,25252,25265,25062,24917,24701,24832,24764,24809,24688,24732,24644,24548,24493,24317,24126,24021,24120,24089,24153,23952,23972,23713,23944,24004,24109,24085,24615,24998,25239,24816,24826,24896,25244,25715,26077,26345,26390,26694,26883,26838,26805,27250,27752,28197,28203,27931,27623,27321,27451,27330,27234,27260,27466,27807,27786,27780,27819,28276,28736,29306,29471,29738,29774,29927,30073,30258,30617,30820,31244,31379,31567,31721,32068,32515,32875,33326,33553,33768,33922,34450,34911,35498,35918,36064,36167,36275,36873,37269,37697,37783,38144,38576,39200,39660,40087,40946,41853,42764,43303,44126,45036,46433,47407,48050,48308,49057,50071,51086,52213,53403,54750,55689,56584,57245,57833,58477,59298,59863,60327,60275,60411,60178,60001,59708,59601,59471,59490,59421,59201,58739,58098,57715,57042,56438,55599,54820,53910,53103,52367,51699,50889,50004,49200,48497,47745,47082,46364,45813,45148,44237,43437,42617,41977,41413,40883,40371,40035,39665,39539,39455,39556,39540,39316,39210,39397,39759,40048,40292,40283,40264,40067,39952,39724,39841,40002,40104,39938,39756,39744,39658,39717,39851,39825,39754,39733,40051,40463,40803,41069,41259,41356,41602,41906,42416,43293,44098,44761,44866,44967,45290,45808,46493,47155,47866,48476,48918,49489,50119,50840,51418,52001,52474,52877,53069,53430,53739,54276,54678,54865,54987,55158,55924,56678,57609,58279,59066,59583,60072,60418,60875,61164,61713,62393,62710,62874,62771,63155,63650,64351,65004,65522,66021,66689,67099,67398,67567,67970,68350,68737,68867,68980,69179,69475,69762,70091,70485,70870,71315,71767,72350,72814,73325,73801,73916,74048,74120,74384,74535,74746,74993,75232,75496,75346,75039,74765,75084,75659,76214,75660,75080,74439,74842,74914,74798,74672,74905,75197,75406,75517,75686,76537,77517,78578,78887,79509,80311,81437,82461,83537,84558
71758,15138,32058,Zip,FL,FL,Lawtey,,Bradford County,44658,44744,44570,44575,44268,44375,44239,44305,44203,44130,44327,44367,44575,44779,45115,45469,45549,45690,45607,45753,45744,45795,45877,45934,45716,44705,44619,44442,45795,45666,46430,46139,46577,46643,46243,46295,46728,48159,48015,47210,45554,45353,45416,46295,47034,48433,49277,50032,50051,50461,50758,51677,52553,53518,53733,53665,53764,53684,54471,55215,56336,56920,57852,58719,59599,60514,61442,62678,63039,63515,63631,63626,63977,63824,64376,64657,65037,64639,64360,64119,64710,64924,65379,65564,65723,66245,66566,66877,67206,67663,68047,68280,68720,69412,69796,70275,70514,71230,72048,73239,74759,76135,77698,78618,79052,79375,80307,81482,82864,83702,84497,85335,85550,86814,88264,91214,93625,96175,97851,99844,101327,103142,104390,105557,106410,106792,106440,105825,105575,105519,105499,105382,105504,105372,105287,105032,105187,104575,104405,103478,102877,101115,99567,97450,96185,94679,93481,91598,89800,88392,87230,85983,84520,83882,83432,83169,81539,80251,78778,78128,77319,76471,75292,74229,73395,72704,72002,71329,70938,70478,70146,69850,69645,69507,69371,69356,69084,68537,67948,67392,67202,66890,66681,66446,66429,66328,66278,66152,66158,66149,66242,66481,66785,67289,67710,67771,67733,67678,67842,67995,68219,68623,68961,69439,69947,70449,70925,71488,71921,72637,73162,73926,74556,75355,76226,76814,77374,77764,78208,78949,79646,80271,80574,80898,81634,82257,82958,83653,84259,84958,85314,85701,86513,86795,87484,87988,88885,89774,90075,90399,90509,90863,91572,91889,92353,93707,95351,96616,96648,96320,96798,97021,97679,98287,99450,100586,100809,100529,100203,100275,100826,101541,102038,102964,104027,105066,105576,106399,107580,108996,110107,111044,111835,112898,114401,115943,116909,117584,117870,118139,118213,118356,118680,119864,121126,122056,122330,123394,124617,124950,125192,125583,126898,127905,128406,128372,128225,128538,129275,129399,129791,131167,133054,134896,136219,137898,140167
71930,15185,32320,Zip,FL,FL,Apalachicola,,Franklin County,61768,61744,61693,61788,61995,62445,62906,63374,63806,64224,64665,65182,65428,65751,66122,66795,67363,67764,68232,68771,69360,69542,69730,69756,69943,70334,71108,72008,72709,72974,72877,72642,72430,73212,73956,74841,76151,77420,78261,77551,77154,77137,77804,78635,79582,79954,80273,80461,80545,79191,77543,76147,75771,76046,76851,77653,78317,78638,79079,79493,79910,81035,82711,84638,85983,86533,86911,87271,87756,88476,89128,89895,90491,91655,92844,94281,95515,96791,97732,98333,98672,99184,99822,100675,101960,103041,104082,104709,105758,107009,108366,109879,111800,113541,115290,116822,118275,120246,122337,125148,127106,128985,130900,133306,135711,138194,141085,144266,147554,150146,152464,154790,157897,161774,165138,168928,172424,176492,179206,181599,183577,185585,187777,189549,191385,192335,192687,192616,192502,192312,192057,191706,191348,190985,190100,189174,187510,185459,184646,183349,182094,179344,176915,174419,171806,168873,166040,162795,159781,157082,154309,151229,148128,146041,144546,142943,141027,139441,137916,136417,134864,133373,131536,130193,128865,127448,125765,124553,123960,123398,122883,122756,122392,121723,121092,120252,119463,118350,117698,116671,115605,114616,113691,112715,112028,111921,111920,111892,111924,112103,112051,112030,112081,112043,112010,112070,112449,112734,113025,113562,114227,115264,116270,117436,118313,119094,120039,120981,121724,122424,123320,124416,125254,126044,126551,127014,127498,128223,129103,129978,130904,131707,132202,132432,132807,133308,134157,135317,136637,138017,139181,140111,140804,141199,142233,143100,144332,144818,145715,146230,147050,147420,147832,148192,148925,150037,150550,151216,151652,152952,153756,154731,155196,156095,156680,157438,158215,159066,160165,161150,162087,162715,163161,164023,165041,166274,167377,168826,169602,170291,170704,171670,172274,172724,173183,173108,173177,173677,174797,175412,175387,175340,175369,175746,176007,176833,177587,178686,179580,180225,180529,181956,183500,185504,186285,186959,187948,188943,190087,191197,192468,193743,195096,195792,196950,197855,199857
73206,15190,34756,Zip,FL,FL,Montverde,Orlando-Kissimmee-Sanford,Lake County,119773,119909,120033,120158,120195,119975,119975,120220,120777,121245,121784,122218,122751,123045,123471,124138,124978,126289,127371,128320,129021,130072,130839,131553,132465,133879,135203,135998,136757,137534,138088,138581,138999,139406,140263,141574,142325,142619,142648,143347,144335,145192,146777,147915,148704,148796,148906,149260,149921,150786,151829,152891,153667,154294,154287,154669,155732,157522,159089,159934,160708,161570,162411,162980,163498,164173,164974,165772,166409,167031,167595,168507,168801,169092,168853,169235,169875,171131,172480,173460,173942,174414,175519,176747,178354,179967,182470,184272,185727,186186,186633,187573,189062,190717,192065,193727,195639,197632,199006,200936,203323,206321,209148,212237,216100,219758,223435,227211,232316,237973,243613,250009,256923,265580,275763,285457,294383,303507,313218,321904,328397,333864,341356,346571,350678,351249,351844,352550,351808,350975,349458,349054,348737,348788,348273,348602,349007,348788,345401,341898,339930,337848,334045,328284,323365,318360,310525,303368,295929,292226,288866,286101,281994,276708,272255,269096,265942,261576,259583,257101,255559,250500,246023,239975,235324,232329,231177,230759,230252,230221,229496,228169,225954,224466,224155,225039,225975,225805,224323,221332,218176,215369,211867,208999,207324,207832,207563,206876,204809,204280,202612,202709,202136,202957,204933,207878,209867,210313,210472,210992,212985,214142,218022,219837,222357,223543,225063,226623,227953,229990,232184,235660,239185,242514,244361,247480,251071,254562,257157,257868,259277,260773,264149,265358,265529,265201,266096,267129,268176,268662,269119,270153,271299,272450,272396,273680,275319,278143,278520,278552,278516,279851,281897,283986,286388,288073,289532,291145,293264,295522,298261,300836,303007,306216,308913,311693,313753,316467,318966,320090,320994,320720,322421,324856,327567,328740,330587,333403,336590,338350,340720,343418,346350,349815,351195,352430,353593,355157,355548,354680,354845,357801,359689,360795,360028,360062,361941,363553,366341,368671,372466,375658,375046,372214,369968,371200,373877,376234,378285,381165,383900,387942,392187,398300,407930,419388,432110
