state,county,year,totalpopulation,unincorporatedpop,incorporatedpop,average_yearly_wage,lowtiermedianhomevalue,hightiermedianhomevalue,singlefamilymedianhomevalue,value_inches,murder,rape,robbery,aggravated_assault,burglary,larceny,motor_vehicle_theft,index_per_100k,employment,unemployment,labor_force,unemployment_rate
Florida,Clay,2019,215246,196607,18639,40435,170115,306723,225746,46.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104069,3431,107500,0.032
Florida,Clay,2020,219575,200655,18920,43236,179379,319123,235993,48.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100004,5654,105658,0.054
Florida,Collier,2001,264475,227234,37241,30839,112927,491034,219508,59.01,10,103,264,908,2285,5974,551,3817,119036,5280,124316,0.042
Florida,Collier,2002,277457,240093,37364,31507,125428,542664,243207,53.94,7,120,280,916,2301,5517,505,3477,122728,6786,129514,0.052
Florida,Collier,2003,292466,254255,38211,33235,139821,594391,270039,61.18,10,139,236,945,1974,5372,460,3124,126494,6714,133208,0.05
Florida,Collier,2004,306186,267640,38546,34856,158525,673379,310203,48.87,14,114,218,887,1550,4868,416,2635,132878,6029,138907,0.043
Florida,Collier,2005,317788,279124,38664,38211,209233,875968,410002,57.73,9,114,218,932,1413,4569,422,2416,140087,5049,145136,0.035
Florida,Collier,2006,326658,287442,39216,39320,258761,1024306,499327,45.07,7,116,291,876,1456,4379,364,2293,147706,4758,152464,0.031
Florida,Collier,2007,333858,294289,39569,41300,236690,936225,454955,44.91,16,88,242,936,1485,4216,392,2209,145183,6742,151925,0.044
Florida,Collier,2008,332854,292794,40060,40178,191486,782176,372004,58.26,8,73,234,807,1360,4502,321,2195,137814,10554,148368,0.071
Florida,Collier,2009,333032,293909,39123,39808,150813,654718,300679,48.71,14,61,199,731,1287,4346,228,2062,127434,15903,143337,0.111
Florida,Collier,2010,321520,285170,36350,40820,137526,607380,278448,49.94,11,61,204,689,1199,4344,196,2023,127810,16246,144056,0.113
Florida,Collier,2011,323785,287485,36300,40979,128649,571642,261676,46.18,10,63,215,688,1485,4377,215,2178,132970,14971,147941,0.101
Florida,Collier,2012,329849,293343,36506,41778,130409,574133,265952,52.91,6,48,151,570,1356,3932,243,1912,138572,13198,151770,0.087
Florida,Collier,2013,333663,297103,36560,43214,145540,625466,295766,52.41,12,82,114,557,1121,3884,231,1799,143731,11456,155187,0.074
Florida,Collier,2014,336783,300237,36546,43934,163216,689113,331378,51.98,5,83,164,613,904,3901,280,1767,149982,9817,159799,0.061
Florida,Collier,2015,343802,307120,36682,44985,184859,763093,372009,53.74,2,106,167,709,947,3601,270,1688,155607,8723,164330,0.053
Florida,Collier,2016,350202,313104,37098,45427,202162,814250,398809,56.92,10,70,169,713,807,3443,246,1559,161752,8006,169758,0.047
Florida,Collier,2017,357470,319796,37674,46415,205042,808621,398250,71.2,7,82,155,752,712,3447,233,1507,165888,7245,173133,0.042
Florida,Collier,2018,367347,329501,37846,48697,208380,811747,401381,54.87,9,109,141,654,535,3449,244,1400,171332,6265,177597,0.035
Florida,Collier,2019,376706,338008,38698,50092,208762,810112,400032,63.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,174635,5923,180558,0.033
Florida,Collier,2020,387450,348362,39088,54807,212878,826251,410781,55.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,165287,12210,177497,0.069
Florida,Columbia,2001,57066,46628,10438,26720,32721,123045,69430,43.34,5,26,62,341,689,1541,223,5059,24451,1452,25903,0.056
Florida,Columbia,2002,58372,47683,10689,26780,35554,132991,75047,52.96,5,24,58,336,746,1585,180,5026,24606,1432,26038,0.055
Florida,Columbia,2003,58890,47830,11060,27339,38504,141853,80003,59.32,1,27,42,338,724,1718,184,5152,25345,1281,26626,0.048
Florida,Columbia,2004,60453,49373,11080,28820,40352,145490,81272,63.77,2,30,55,330,569,1550,121,4395,26070,1199,27269,0.044
Florida,Columbia,2005,61466,50341,11125,30196,47996,170107,95764,57.94,5,47,46,354,489,1396,142,4033,27757,983,28740,0.034
Florida,Columbia,2006,63538,52156,11382,31361,59365,202884,117449,42.35,2,27,43,340,499,1340,136,3757,28844,961,29805,0.032
Florida,Columbia,2007,65373,53514,11859,31779,65968,217676,127775,40.34,2,18,58,323,745,1802,138,4721,29823,1132,30955,0.037
Florida,Columbia,2008,66121,54304,11817,32132,60691,198214,116604,49.94,2,27,56,357,767,1662,134,4545,29763,1797,31560,0.057
Florida,Columbia,2009,66409,54750,11659,32912,52325,169229,99810,51.06,6,14,51,263,776,1375,104,3899,28674,2923,31597,0.093
Florida,Columbia,2010,67531,54918,12613,33989,48587,155935,92225,45.45,3,31,40,298,561,1408,84,3603,25546,3001,28547,0.105
Florida,Columbia,2011,67528,54911,12617,33289,45599,146495,86528,48.9,3,12,39,375,796,1501,61,4127,25194,2886,28080,0.103
Florida,Columbia,2012,67729,55102,12627,33535,45563,147023,86647,64.13,3,20,46,356,812,1317,53,3849,25329,2535,27864,0.091
Florida,Columbia,2013,67489,55000,12489,34054,49904,160078,94729,55.4,7,11,45,387,760,1458,71,4058,25607,2198,27805,0.079
Florida,Columbia,2014,67826,55263,12563,34888,55348,176018,104788,66.34,2,33,47,302,692,1353,61,3671,26384,1937,28321,0.068
Florida,Columbia,2015,68163,55603,12560,35620,61194,193082,115485,48.89,6,21,45,392,615,1314,93,3647,27474,1615,29089,0.056
Florida,Columbia,2016,68566,55891,12675,35681,67322,211452,126714,48,3,20,36,314,562,1212,98,3274,28387,1469,29856,0.049
Florida,Columbia,2017,68943,56121,12822,37443,72657,227416,137164,55.08,4,29,44,299,588,1270,78,3354,28004,1293,29297,0.044
Florida,Columbia,2018,69721,56847,12874,38204,76878,238455,145083,58.65,5,32,33,265,489,1166,117,3022,28267,1131,29398,0.038
Florida,Columbia,2019,70492,57667,12825,39137,79430,245105,149552,44.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28802,1023,29825,0.034
Florida,Columbia,2020,70617,57709,12908,41138,82130,252532,154936,56.83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27840,1726,29566,0.058
Florida,DeSoto,2001,32736,26002,6734,22139,40246,124331,70630,54.68,3,7,35,154,355,533,53,3482,12744,685,13429,0.051
Florida,DeSoto,2002,32798,26020,6778,23382,44054,136517,77203,59.21,0,8,41,150,417,554,95,3857,12642,853,13495,0.063
Florida,DeSoto,2003,33713,26853,6860,23890,48347,150063,84611,57.85,2,14,23,174,556,629,59,4322,12981,799,13780,0.058
Florida,DeSoto,2004,34105,27251,6854,25919,56332,176526,98388,57.32,4,6,24,192,280,583,35,3296,12690,794,13484,0.059
Florida,DeSoto,2005,32606,25938,6668,26143,70392,220144,122727,59.91,1,13,17,169,399,705,61,4186,12937,619,13556,0.046
Florida,DeSoto,2006,33164,26409,6755,27991,83126,255434,144879,42.23,1,12,38,186,323,552,35,3459,13691,518,14209,0.036
Florida,DeSoto,2007,33983,27366,6617,29214,81389,248556,141580,36.63,4,8,30,219,510,524,63,3996,13620,708,14328,0.049
Florida,DeSoto,2008,34487,27860,6627,29661,68559,208624,118857,50.96,2,9,60,182,388,623,76,3886,13758,1020,14778,0.069
Florida,DeSoto,2009,34792,28053,6739,30846,57213,173550,99199,45.52,0,16,53,240,460,646,41,4185,13458,1509,14967,0.101
Florida,DeSoto,2010,34862,27225,7637,31639,51835,156334,89884,54.08,0,12,35,220,403,614,41,3810,11425,1540,12965,0.119
Florida,DeSoto,2011,34708,27116,7592,31936,48007,144520,83205,47.46,1,10,26,128,352,447,30,2864,12378,1433,13811,0.104
Florida,DeSoto,2012,34408,26823,7585,32839,47293,141900,81647,51.96,1,7,30,104,319,487,23,2822,11507,1316,12823,0.103
Florida,DeSoto,2013,34367,26827,7540,33426,51066,152338,87920,57.76,2,7,21,147,270,494,23,2805,11984,1122,13106,0.086
Florida,DeSoto,2014,34426,26947,7479,33988,54950,163614,95021,54.09,2,13,19,107,307,629,26,3204,12185,967,13152,0.074
Florida,DeSoto,2015,34777,27167,7610,34549,59772,176112,102468,57.72,0,12,16,112,223,489,52,2599,12643,788,13431,0.059
Florida,DeSoto,2016,35141,27513,7628,34618,62671,186700,107123,58.48,2,13,15,133,268,492,51,2772,12797,719,13516,0.053
Florida,DeSoto,2017,35621,27944,7677,35633,67280,200455,114675,59.5,6,9,13,128,296,454,64,2723,13401,633,14034,0.045
Florida,DeSoto,2018,35520,27847,7673,36489,73222,216366,124503,57.06,0,8,21,113,273,410,54,2475,13148,551,13699,0.04
Florida,DeSoto,2019,36065,28295,7770,37922,77521,228442,132760,51.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13694,528,14222,0.037
Florida,DeSoto,2020,37082,29096,7986,40772,82581,239968,140768,52.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13615,741,14356,0.052
Florida,Dixie,2001,14059,11994,2065,24693,16830,85482,40619,44.62,0,12,1,61,173,258,38,3862,4972,301,5273,0.057
Florida,Dixie,2002,14459,12396,2063,28088,19137,95035,45115,54.82,1,8,5,75,269,278,16,4509,5666,317,5983,0.053
Florida,Dixie,2003,14688,12632,2056,24927,21830,106400,50130,52.37,1,14,4,71,179,317,21,4133,5300,292,5592,0.052
Florida,Dixie,2004,14928,12882,2046,26204,26134,128090,59039,62.46,1,16,8,58,160,243,18,3376,4800,269,5069,0.053
Florida,Dixie,2005,15377,13342,2035,27247,32774,161366,73277,61.17,0,13,6,76,130,266,22,3336,5339,211,5550,0.038
Florida,Dixie,2006,15677,13635,2042,27270,38450,185790,84602,40.59,1,5,12,59,158,292,13,3445,5499,199,5698,0.035
Florida,Dixie,2007,15808,13755,2053,27371,37884,179799,81841,39.25,2,11,5,68,164,273,28,3486,5290,245,5535,0.044
Florida,Dixie,2008,15963,13909,2054,28072,32288,151598,69035,49.24,0,10,13,70,270,403,39,5043,5080,416,5496,0.076
Florida,Dixie,2009,16221,14243,1978,27947,27294,125546,56264,56.36,0,13,6,69,247,325,18,4180,4944,638,5582,0.114
Florida,Dixie,2010,16422,14525,1897,28556,26050,116359,52839,53.5,1,10,7,48,231,294,29,3770,4983,711,5694,0.125
Florida,Dixie,2011,16385,14489,1896,28641,25679,111222,51551,43.16,0,17,5,47,167,246,25,3094,5018,702,5720,0.123
Florida,Dixie,2012,16298,14423,1875,29191,27457,113829,53996,66.67,0,5,5,47,213,194,27,3013,5166,608,5774,0.105
Florida,Dixie,2013,16263,14385,1878,29422,31073,124956,60866,61.22,1,7,6,53,201,245,11,3222,5316,518,5834,0.089
Florida,Dixie,2014,16356,14475,1881,32077,34235,135503,67277,65.56,3,10,2,57,168,229,10,2929,5126,423,5549,0.076
Florida,Dixie,2015,16468,14576,1892,32106,38525,149610,74693,60.18,1,5,4,61,150,191,19,2617,5256,353,5609,0.063
Florida,Dixie,2016,16773,14900,1873,33367,42433,163093,81715,60.94,1,13,1,65,128,191,10,2438,5358,311,5669,0.055
Florida,Dixie,2017,16726,14851,1875,34590,45797,175911,87778,61.5,1,4,2,88,118,130,27,2212,5467,276,5743,0.048
Florida,Dixie,2018,16489,14622,1867,35228,49435,186681,94911,81.05,1,8,1,65,112,71,20,1686,5528,247,5775,0.043
Florida,Dixie,2019,16610,14767,1843,34574,51264,191448,98109,61.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5623,232,5855,0.04
Florida,Dixie,2020,16663,14768,1895,36307,51698,193839,97936,55.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5565,321,5886,0.055
Florida,Duval,2001,793898,0,793898,33721,68486,186956,115354,47.68,77,477,2275,4672,10346,30802,5310,6797,394619,18134,412753,0.044
Florida,Duval,2002,809394,0,809394,35279,73684,201557,124501,52.09,93,394,2086,4532,9537,31027,5551,6575,385707,23300,409007,0.057
Florida,Duval,2003,826279,0,826279,37027,79657,218558,135230,47.5,95,304,2412,3991,9311,31747,4999,6397,385700,22362,408062,0.055
Florida,Duval,2004,840474,0,840474,38635,87857,244116,149982,53.31,105,302,2292,3945,9497,31357,4894,6234,390042,21070,411112,0.051
Florida,Duval,2005,861150,0,861150,40095,101231,281733,172506,55.47,96,308,2349,4066,9454,31796,5166,6182,404681,16868,421549,0.04
Florida,Duval,2006,879235,0,879235,42232,118236,327136,201353,34.2,115,333,2419,4070,10167,31675,4552,6066,416893,15258,432151,0.035
Florida,Duval,2007,897597,0,897597,43641,121071,330332,205031,44.11,125,409,3245,4636,11837,32069,5082,6395,422676,18540,441216,0.042
Florida,Duval,2008,904971,0,904971,43724,110982,299800,187411,51.72,116,403,3061,4594,12682,32922,4249,6412,418438,28391,446829,0.064
Florida,Duval,2009,900518,0,900518,44006,96069,261691,163053,58.76,101,346,2491,4075,11978,30296,2869,5792,395185,46456,441641,0.105
Florida,Duval,2010,864263,0,864263,45084,84653,237716,147384,32.25,81,440,1773,3283,9998,28095,2084,5077,401244,49616,450860,0.11
Florida,Duval,2011,864601,0,864601,45556,70822,210080,126603,45.87,76,505,1664,3056,9011,27952,1974,5117,407240,46457,453697,0.102
Florida,Duval,2012,869729,0,869729,47027,67638,203676,119690,59.21,94,507,1436,3177,8025,27335,1712,4862,412793,40671,453464,0.09
Florida,Duval,2013,876075,0,876075,47481,74413,222494,131591,51.56,93,493,1483,3166,7441,26087,1674,4616,420747,35760,456507,0.078
Florida,Duval,2014,890066,0,890066,48811,81519,238997,143966,56.02,96,518,1473,3762,7146,26494,2077,4670,427557,31765,459322,0.069
Florida,Duval,2015,905574,0,905574,49682,86205,247792,150663,45.41,97,496,1454,3629,6335,25229,2446,4382,435287,27094,462381,0.059
Florida,Duval,2016,923647,0,923647,50569,94080,262793,161710,40.36,106,540,1523,3586,6166,24466,3218,4288,445908,23257,469165,0.05
Florida,Duval,2017,936811,0,936811,51828,104649,283441,176524,59.25,112,581,1425,3807,5929,24636,3143,4231,457198,20519,477717,0.043
Florida,Duval,2018,952861,0,952861,53569,114996,302858,191778,51.85,112,561,1368,3570,5128,23732,3150,3948,465411,17781,483192,0.037
Florida,Duval,2019,970672,0,970672,54919,122599,313576,202300,44.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,470643,16895,487538,0.035
Florida,Duval,2020,982080,0,982080,58829,131192,330519,215168,53.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,452481,32633,485114,0.067
Florida,Escambia,2001,296709,238671,58038,28610,58047,194095,101221,51.27,17,193,544,1340,3326,8114,673,4788,125012,6665,131677,0.051
Florida,Escambia,2002,299485,241453,58032,28905,59776,199261,103902,63.84,16,210,506,1308,3640,8890,782,5126,122747,7091,129838,0.055
Florida,Escambia,2003,303310,245268,58042,29692,61928,207628,107497,69.71,12,203,389,1158,3164,8435,736,4648,124650,6627,131277,0.05
Florida,Escambia,2004,307226,249132,58094,30972,67056,226682,115823,69.9,19,180,370,1360,2852,7513,784,4257,125535,6463,131998,0.049
Florida,Escambia,2005,303623,247012,56611,32643,80596,276889,140211,71.47,10,206,463,1633,2787,8075,991,4665,130436,5241,135677,0.039
Florida,Escambia,2006,309647,252859,56788,33754,93820,316114,162864,45.59,11,214,561,1529,3210,8674,1039,4921,133846,4370,138216,0.032
Florida,Escambia,2007,311775,255081,56694,34710,92238,301134,158039,53.95,20,188,668,1567,3018,8758,975,4873,135212,5596,140808,0.04
Florida,Escambia,2008,313480,256911,56569,35512,84334,273104,143792,57.32,22,196,692,1741,2993,8525,835,4786,129494,8508,138002,0.062
Florida,Escambia,2009,312980,256463,56517,36512,75642,245805,130382,79.39,18,242,636,1731,3265,8750,753,4919,123507,13537,137044,0.099
Florida,Escambia,2010,297619,243998,53621,36730,72125,235842,125712,55.89,29,253,573,1391,3189,9313,609,4935,125154,13518,138672,0.097
Florida,Escambia,2011,299261,245632,53629,37808,63141,215058,112440,43.26,16,208,565,1279,3241,9908,726,5327,126413,13478,139891,0.096
Florida,Escambia,2012,299511,245796,53715,38406,60619,212204,108368,58.33,22,207,502,1601,3899,9920,680,5619,126754,12026,138780,0.087
Florida,Escambia,2013,301120,247278,53842,38146,62597,218064,112177,63.32,26,164,439,1446,3264,9702,768,5250,128161,10480,138641,0.076
Florida,Escambia,2014,303907,249515,54392,39354,65183,226059,116676,66.69,21,181,388,1454,2818,8850,660,4729,129917,9211,139128,0.066
Florida,Escambia,2015,306944,252308,54636,40964,68329,234038,121311,66.45,24,197,404,1439,2628,9101,644,4703,130843,7828,138671,0.056
Florida,Escambia,2016,309986,254757,55229,41637,72118,245901,128079,57.47,19,188,373,1400,1978,7767,655,3994,134347,7072,141419,0.05
Florida,Escambia,2017,313381,257774,55607,42975,78259,261705,138010,81.89,19,209,307,1198,2004,7628,556,3804,135943,6011,141954,0.042
Florida,Escambia,2018,318560,262157,56403,44262,86257,280632,149554,76.28,12,224,293,1181,1769,7203,679,3566,137755,5219,142974,0.037
Florida,Escambia,2019,321134,264282,56852,45766,92983,293979,158835,50.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139939,4919,144858,0.034
Florida,Escambia,2020,323714,266434,57280,48852,98274,309547,168752,55.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135108,9671,144779,0.067
Florida,Flagler,2001,53061,9917,43144,24706,91093,231279,133094,58.52,1,21,27,119,348,786,77,2595,21118,1057,22175,0.048
Florida,Flagler,2002,56785,10378,46407,26374,97615,248459,143048,55.72,2,14,19,152,365,722,71,2365,22158,1433,23591,0.061
Florida,Flagler,2003,61541,10600,50941,28129,110884,280438,159561,55.86,2,9,29,151,353,906,83,2488,23489,1441,24930,0.058
Florida,Flagler,2004,69683,10983,58700,30824,132898,332036,188592,59.11,0,14,19,145,347,982,102,2307,25913,1455,27368,0.053
Florida,Flagler,2005,78617,12068,66549,32112,167448,410589,236772,64.55,1,14,45,216,395,1153,135,2489,28668,1313,29981,0.044
Florida,Flagler,2006,89075,12751,76324,30351,197179,474372,278530,32.89,4,18,37,150,502,1391,170,2548,29335,1388,30723,0.045
Florida,Flagler,2007,93568,14879,78689,30467,183615,442905,258531,50.06,4,23,54,180,609,1660,167,2880,28887,2041,30928,0.066
Florida,Flagler,2008,95512,12304,83208,30417,155039,378011,218935,51.85,0,18,56,180,540,1510,135,2552,28769,3166,31935,0.099
Florida,Flagler,2009,94901,12141,82760,30493,126328,308881,177195,52.31,3,23,48,202,592,1590,110,2704,27910,4823,32733,0.147
Florida,Flagler,2010,95696,13062,82634,30883,115166,277186,160561,38.36,0,18,36,167,556,1591,104,2603,36034,4922,40956,0.12
Florida,Flagler,2011,96241,13127,83114,30832,106824,257498,149401,45.96,1,22,37,235,505,1485,75,2452,36957,4734,41691,0.114
Florida,Flagler,2012,97160,13253,83907,31196,103914,248022,145605,49.02,1,8,38,199,436,1433,74,2252,37643,4259,41902,0.102
Florida,Flagler,2013,97843,13301,84542,31425,117527,270036,161684,53.6,3,22,57,186,476,1343,83,2218,40101,3830,43931,0.087
Florida,Flagler,2014,99121,13484,85637,31443,133015,297227,180964,60.81,0,14,32,192,330,1399,76,2061,39906,3258,43164,0.075
Florida,Flagler,2015,101353,13794,87559,32929,140434,308628,189903,45.03,2,23,26,213,375,1324,109,2043,41064,2781,43845,0.063
Florida,Flagler,2016,103095,14035,89060,33180,152995,325329,203467,44.06,0,20,32,206,334,1405,105,2038,42967,2525,45492,0.056
Florida,Flagler,2017,105157,14463,90694,34017,165747,343847,218489,62.41,5,23,32,204,287,1425,106,1979,43871,2240,46111,0.049
Florida,Flagler,2018,107511,14852,92659,35493,174543,355159,228360,63.98,3,29,12,197,203,1145,73,1545,44670,1952,46622,0.042
Florida,Flagler,2019,110635,15499,95136,36114,184299,368140,238693,51.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45827,1920,47747,0.04
Florida,Flagler,2020,114173,16141,98032,38521,191226,378523,246511,69.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43083,3553,46636,0.076
Florida,Franklin,2001,11197,7569,3628,20860,57824,350372,152064,52.71,2,5,6,46,79,451,32,5546,4400,200,4600,0.043
Florida,Franklin,2002,10161,6554,3607,21636,65985,397146,171315,63.32,0,8,10,40,63,342,33,4881,4649,247,4896,0.05
Florida,Franklin,2003,10480,6790,3690,22843,76263,453680,195131,68.15,1,11,3,37,38,288,19,3788,4732,223,4955,0.045
Florida,Franklin,2004,10649,6931,3718,24214,92129,550323,235000,48.99,1,7,7,22,54,247,18,3343,4909,186,5095,0.037
Florida,Franklin,2005,10845,7061,3784,26108,118796,703958,303326,58.09,0,2,3,36,87,155,19,2785,4950,186,5136,0.036
Florida,Franklin,2006,11916,8127,3789,27067,138944,809643,354566,45.83,1,0,3,23,105,154,16,2534,4903,151,5054,0.03
Florida,Franklin,2007,12249,8426,3823,27186,134805,778688,342517,36.57,0,2,1,33,78,155,22,2376,4763,159,4922,0.032
Florida,Franklin,2008,12331,8505,3826,28215,113888,653042,287706,48.44,0,1,0,28,46,112,16,1646,4582,235,4817,0.049
Florida,Franklin,2009,12414,8577,3837,29039,96794,547398,244389,63.13,0,6,2,68,79,163,8,2626,4555,364,4919,0.074
Florida,Franklin,2010,11549,6540,5009,28528,89145,496056,226158,50.67,1,13,2,85,44,121,17,2295,4522,377,4899,0.077
Florida,Franklin,2011,11527,6551,4976,28100,84505,463362,215380,39.97,0,13,1,90,75,157,15,3045,4639,383,5022,0.076
Florida,Franklin,2012,11530,6431,5099,28284,84428,450787,215018,56.58,1,16,1,74,84,130,11,2749,4680,335,5015,0.067
Florida,Franklin,2013,11562,6501,5061,29060,90796,474115,229647,64.97,0,5,4,24,89,93,14,1981,4688,287,4975,0.058
Florida,Franklin,2014,11794,6680,5114,29364,95871,491428,238392,61.67,1,3,1,29,51,119,7,1789,4650,286,4936,0.058
Florida,Franklin,2015,11840,6773,5067,30141,99614,502918,244674,53.11,2,6,1,16,72,166,7,2280,4563,228,4791,0.048
Florida,Franklin,2016,11916,6495,5421,30217,102786,520776,252309,52.4,0,1,0,27,37,83,16,1376,4544,208,4752,0.044
Florida,Franklin,2017,12161,6999,5162,30667,109182,550840,266930,54.77,0,3,1,21,54,98,7,1513,4524,172,4696,0.037
Florida,Franklin,2018,12009,7000,5009,31600,115022,579004,279491,64.79,1,3,1,52,48,182,1,2398,4554,168,4722,0.036
Florida,Franklin,2019,12273,7051,5222,33123,119341,595731,286833,45.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4489,176,4665,0.038
Florida,Franklin,2020,11864,6874,4990,34854,125352,613098,297789,53.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4429,252,4681,0.054
Florida,Gadsden,2001,45284,29141,16143,23909,27038,132142,69460,53.35,7,30,68,299,426,971,94,4185,19285,1005,20290,0.05
Florida,Gadsden,2002,45911,29948,15963,25380,29163,142230,73736,55.27,5,30,62,249,393,913,68,3746,18863,1137,20000,0.057
Florida,Gadsden,2003,46491,29535,16956,25771,32203,156046,80015,52.75,4,24,43,219,457,872,75,3644,18699,1038,19737,0.053
Florida,Gadsden,2004,46857,30185,16672,26457,37258,181323,91360,54.84,6,23,38,284,390,880,81,3632,19022,965,19987,0.048
Florida,Gadsden,2005,47713,30725,16988,27407,45378,219989,110339,68.19,6,18,55,393,600,815,73,4108,19692,796,20488,0.039
Florida,Gadsden,2006,48195,31222,16973,28655,51477,246024,123983,42.18,1,24,35,353,537,802,108,3859,20303,726,21029,0.035
Florida,Gadsden,2007,49398,32345,17053,30176,49295,234157,118017,37.26,1,22,45,345,640,540,92,3411,19853,917,20770,0.044
Florida,Gadsden,2008,50611,33544,17067,30676,41578,196841,99115,61.62,1,11,46,478,748,591,39,3782,19783,1323,21106,0.063
Florida,Gadsden,2009,50046,33516,16530,31227,34730,166139,82995,51.77,2,4,27,397,425,423,12,2578,19147,2123,21270,0.1
Florida,Gadsden,2010,46389,27945,18444,30919,31663,150959,75560,44.81,4,18,39,408,500,718,48,3471,17629,2268,19897,0.114
Florida,Gadsden,2011,48200,29645,18555,31964,29562,141091,70421,36.66,2,14,41,190,396,668,35,2793,17244,2256,19500,0.116
Florida,Gadsden,2012,47506,29595,17911,32196,29755,142006,70715,47.95,5,13,25,189,444,659,42,2899,16794,1996,18790,0.106
Florida,Gadsden,2013,47588,29474,18114,31989,31968,153102,75867,64.3,3,9,20,149,361,575,39,2429,17037,1798,18835,0.095
Florida,Gadsden,2014,48096,29878,18218,33021,34669,167167,82372,63.31,0,16,16,148,376,511,40,2302,17202,1592,18794,0.085
Florida,Gadsden,2015,48315,30002,18313,33367,37472,181920,89776,48.4,2,12,14,144,300,511,39,2115,16957,1328,18285,0.073
Florida,Gadsden,2016,48486,29849,18637,33748,40558,197449,97462,56.13,3,11,13,75,229,247,23,1240,17114,1155,18269,0.063
Florida,Gadsden,2017,48263,29552,18711,35395,42600,209770,102575,51.33,3,27,22,161,309,414,50,2043,17140,1006,18146,0.055
Florida,Gadsden,2018,47828,29226,18602,36571,44937,222360,107057,73.16,4,21,21,165,233,343,63,1777,17511,853,18364,0.046
Florida,Gadsden,2019,46277,27769,18508,36775,45987,228342,109267,39.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17764,805,18569,0.043
Florida,Gadsden,2020,46226,27380,18846,38354,48384,237603,115883,60.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17176,1245,18421,0.068
Florida,Gilchrist,2001,14699,12425,2274,23345,38180,137066,84185,45.41,0,5,5,64,103,216,12,2755,6293,296,6589,0.045
Florida,Gilchrist,2002,15023,12734,2289,23400,42219,148048,91690,55.35,0,5,6,96,83,192,18,2663,6390,336,6726,0.05
Florida,Gilchrist,2003,15517,13214,2303,24512,46674,161372,100603,53.17,0,1,4,81,120,265,22,3177,6673,311,6984,0.045
Florida,Gilchrist,2004,15900,13511,2389,26260,54311,186645,116527,64.08,0,3,2,24,114,185,28,2239,6847,288,7135,0.04
Florida,Gilchrist,2005,16221,13786,2435,26692,67681,229107,143074,57.06,0,1,5,23,105,235,36,2497,7251,238,7489,0.032
Florida,Gilchrist,2006,16703,14220,2483,27359,78323,260269,163804,37.96,1,1,0,19,101,125,30,1658,7505,223,7728,0.029
Florida,Gilchrist,2007,17106,14614,2492,27821,76534,251079,158158,38.52,0,0,1,34,81,80,20,1263,7318,295,7613,0.039
Florida,Gilchrist,2008,17256,14718,2538,29905,66039,214663,134503,45.69,2,0,5,38,111,152,17,1883,7373,455,7828,0.058
Florida,Gilchrist,2009,17393,14929,2464,30232,60125,186464,119252,54.04,2,0,2,17,113,138,23,1696,6993,719,7712,0.093
Florida,Gilchrist,2010,16939,14206,2733,29997,56409,172116,110131,50.26,1,1,0,35,59,64,11,966,6102,712,6814,0.104
Florida,Gilchrist,2011,16983,14288,2695,29733,53312,161255,103786,43.8,1,2,2,28,96,157,8,1731,6116,701,6817,0.103
Florida,Gilchrist,2012,16946,14289,2657,30018,53679,161465,104423,63.39,0,0,1,27,94,137,16,1623,6051,624,6675,0.093
Florida,Gilchrist,2013,16880,14213,2667,31088,59106,177648,114359,58.45,1,1,2,30,62,99,4,1179,6066,542,6608,0.082
Florida,Gilchrist,2014,16853,14071,2782,31880,65541,194797,125351,64.1,7,2,1,45,71,85,11,1317,6094,454,6548,0.069
Florida,Gilchrist,2015,16839,13906,2933,32273,71266,212438,136997,56.16,0,0,1,7,2,7,1,107,6151,373,6524,0.057
Florida,Gilchrist,2016,16848,14023,2825,33264,77847,230191,148595,55.14,0,0,0,3,2,9,0,NULL,6360,338,6698,0.05
Florida,Gilchrist,2017,17224,14403,2821,33378,83300,245573,158781,60.15,0,0,6,19,38,28,4,NULL,6509,305,6814,0.045
Florida,Gilchrist,2018,17424,14539,2885,33200,89483,260710,169141,74.56,2,4,2,20,63,69,7,958,6754,269,7023,0.038
