SizeRank,County,State,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021
1305,De Soto County,FL,56737,56509,56439,56339,56312,56262,56150,56197,56230,56304,56363,56480,56724,57063,57386,57531,57674,57794,58043,58258,58511,58737,58919,59198,59450,59672,59817,59958,60078,60366,60692,60752,60851,60962,61233,61261,60992,60953,60933,61179,61303,61475,61557,61702,61852,62030,62251,62495,62993,63439,63893,64151,64468,64750,65144,65586,66017,66452,66893,67436,67985,68411,68857,69359,69869,70393,70863,71394,71868,72353,72837,73371,73873,74500,75087,75748,76430,77091,77738,78180,78669,79104,79710,80308,80958,81497,82128,82707,83343,83935,84537,85286,86227,87352,88252,89111,89963,91417,92938,94539,95776,97129,98725,100500,102228,103835,105760,107850,110018,111756,113549,115562,118103,120901,123501,126482,129293,132267,134571,136723,138864,140622,142255,143460,144934,146114,146816,147064,147137,147245,147154,146883,146485,146180,145811,145427,144350,142780,141849,140614,139449,137294,135381,133340,131228,129034,126733,124280,121785,119706,117436,115126,112780,110913,109347,107919,106286,104878,103385,102096,100890,99511,98069,96789,95711,94987,94218,93570,92940,92291,91741,91218,90691,90234,89817,89369,88795,87956,87207,86346,85831,85263,84703,84027,83459,83046,82704,82437,82197,81920,81564,81307,81033,80871,80888,81020,81163,81190,81295,81501,81865,82397,82968,83567,84140,84763,85356,86031,86754,87603,88413,89171,89797,90393,91000,91619,92207,92733,93205,93649,94119,94651,95136,95587,96088,96739,97637,98501,99341,100032,100743,101403,102075,102524,103049,103397,103945,104248,104368,104485,104679,105061,105381,105818,106151,106674,107132,107885,108381,108975,109401,109934,110577,111286,112077,112753,113479,114149,114877,115619,116438,117311,118278,119260,119969,120707,121433,122332,123197,124066,124961,125859,126744,127618,128315,128834,129481,130174,130928,131517,131931,132403,132751,133465,134106,134760,135407,136195,137080,137615,138153,138786,139500,140207,140988,141723,142511,143285,144202,145161,146105,147367,148665,150015,151481,153021,154661
1415,Wakulla County,FL,55990,56238,56438,56927,57437,57901,58337,58691,58930,59085,59243,59575,59521,59556,59845,60433,60996,61429,62032,62536,62942,63345,63852,64403,66343,68077,69572,69601,69513,69531,69479,70002,71098,72430,73321,73547,71900,70351,68402,68457,68712,69630,70114,70123,69878,69512,69579,69810,70824,71791,73068,73844,74734,75342,76014,76712,77232,77881,78589,79581,80453,81052,81628,82138,82741,83313,84087,84918,85823,86737,87427,87987,88482,89337,90394,91392,92187,92850,93632,94246,94826,95208,95883,96633,97566,98314,99056,99872,100834,101738,102457,103254,104398,105881,107181,108405,109496,111311,113130,115070,116503,118148,120099,122357,124490,126449,128638,130967,133396,135383,137485,139691,142661,145938,149118,152483,155772,159028,161295,163125,164789,166322,167614,168622,169674,170126,170417,170142,170279,170308,170577,171054,171354,171630,171728,171958,171473,170586,169554,169126,167698,166144,164777,163590,162454,160368,158291,155964,153609,151767,149738,147231,144952,142775,140878,138741,136583,135079,133607,132088,130645,129004,127430,125980,124808,123851,122974,122396,121800,121093,120365,119599,118899,118173,117745,117272,116598,115678,114761,113692,112804,112146,111592,111160,110648,110408,110166,110000,109951,109998,109931,109873,109864,109754,109680,109645,109948,110267,110578,110914,111412,112023,112751,113589,114507,115722,117016,118318,119361,120347,121403,122511,123536,124499,125481,126440,127318,127991,128650,129378,130216,131060,131912,132723,133538,134368,135186,136058,136922,137869,138798,139792,140864,141934,142898,143830,144816,145856,146920,147971,149073,150105,151179,152197,153249,154290,155363,156478,157577,158694,159748,160764,161906,163079,164270,165223,166053,166915,167836,168831,169839,170773,171696,172540,173066,173662,174113,174952,175689,176496,177143,177798,178241,178729,178978,179367,179785,180234,180850,181346,181861,182136,182507,183055,183772,184397,184969,185499,186294,186457,186553,186403,187003,187816,188762,189542,190266,191065,192084,193134,194069,195515,197019,198769,200025,201305,202558
1476,Bradford County,FL,52089,52139,52181,52322,52417,52501,52549,52609,52710,52741,52851,52907,53121,53271,53554,53815,54015,54353,54616,55012,55149,55379,55617,55919,56297,56697,56912,56709,56683,56462,56552,56542,56905,57231,57297,57391,57020,56775,56593,57058,57714,58450,59012,59263,59495,59935,60589,61292,62020,62722,63263,63665,64053,64514,65198,66059,66965,67615,68197,68740,69334,69931,70464,70940,71240,71586,71813,72271,72608,73110,73494,73790,74219,74606,75404,76099,76838,77367,77919,78188,78486,78625,79111,79621,80156,80622,81022,81581,82205,82865,83367,83955,84822,85984,86967,87843,88352,89410,90507,91994,93329,94780,96399,97997,99242,100324,101696,103420,106046,108196,110196,111482,112883,114779,116673,119265,121806,124389,126387,128239,129669,130863,131970,133106,134245,134874,135089,135037,134988,135040,134926,134645,134233,133864,133517,133201,132571,131379,130772,129710,128733,126527,124476,122390,120751,119075,117254,115207,113229,111704,109877,107922,105895,104998,104336,103651,101784,100167,98574,97521,96475,95304,94044,93002,92116,91226,90249,89465,89091,88731,88456,88104,87744,87383,87195,86969,86600,85906,85201,84379,83838,83377,82987,82487,82123,81923,81838,81745,81722,81666,81765,82009,82366,82543,82613,82540,82540,82559,82591,82748,82977,83520,84200,84813,85375,85881,86550,87607,88686,89786,90602,91340,92170,93046,93783,94485,94990,95689,96326,96971,97382,97831,98469,99353,100195,100927,101616,102406,103524,104636,105721,106394,107313,108151,109197,110068,110938,111598,112371,113144,113938,114623,115434,116419,117434,118391,119212,119776,120234,120742,121141,121574,121897,122460,122975,123554,124072,124710,125255,126100,126937,127948,128875,129687,130215,130763,131325,132096,132532,132855,133191,133564,134023,134503,135013,135597,136235,136993,137639,137950,138111,138308,138641,139280,139744,140150,140388,141444,142621,142683,142187,141676,142080,142509,142967,143358,143756,144196,144877,145018,145201,146256,147899,149786,151250,152822,154450
1505,Hardee County,FL,45270,45333,45415,45525,45594,45670,45857,46082,46246,46325,46408,46549,46624,46686,46743,46913,47091,47251,47583,47959,48329,48564,48824,49130,49761,50455,51064,51418,51816,52272,52043,51686,51496,51779,51924,51888,51467,51007,50668,50620,50692,50664,50913,51077,51275,51488,51976,52393,52808,53142,53453,53740,54016,54472,54976,55546,55967,56172,56288,56507,56932,57349,57865,58272,58693,58904,59299,59743,60279,60813,61297,61765,62185,62668,63089,63560,64005,64545,64920,65188,65431,65638,65966,66163,66664,67121,67753,68191,68635,69120,69534,70051,70715,71575,72343,73610,74255,75373,76071,77404,78454,79524,80781,82165,83502,84744,86166,87394,88946,90189,91696,93059,94893,96941,98868,100953,102863,104876,106422,107877,109303,110350,111328,111997,112698,113029,113067,113090,113136,113308,113246,113051,112744,112553,112322,111921,111089,110029,109489,108604,107697,106094,104699,103178,101567,99919,98306,96740,95239,94011,92599,91085,89561,88054,86858,85664,84498,83473,82380,81498,80600,79629,78593,77683,76929,76322,75658,75142,75102,75078,75117,74882,74701,74533,74433,74293,73973,74137,74369,74523,74048,73550,73148,72847,72551,72371,72219,72149,72156,71812,71416,71099,71057,71012,70902,70956,71109,71292,71487,71716,72078,72535,73044,73554,74009,74521,75060,75659,76288,76906,77620,78317,79002,79771,80527,81268,82256,83222,84263,84909,85526,86153,86757,87457,88063,88645,89200,89853,90384,90985,91603,92520,93437,94256,94984,95655,96396,97008,97660,98305,99082,99875,100652,101476,102254,102943,103629,104221,104798,105325,105867,106398,106773,107119,107396,107764,108077,108642,109122,109735,110344,111079,111774,112490,113222,113872,114433,114874,115423,115861,116324,116684,116995,117287,117461,117479,117523,117766,118256,118379,118274,118242,118579,119240,119817,120260,120677,121130,121669,121547,121330,121531,122053,122676,122999,123458,123892,124392,125047,125812,126558,127798,129073,130295,131452,132607,133924
1528,Baker County,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67935,69046,69851,71326,72899,74407,76146,77244,78372,79395,80545,81498,82320,82954,83733,84734,85372,86081,86387,87474,88358,89340,90061,90947,91860,92458,93123,94009,95055,95784,96214,96770,97499,98151,98688,99081,99637,100228,100814,101246,101674,102502,103781,105252,106384,107467,108621,110360,112087,113934,115366,117046,118957,120945,122911,124643,126871,129104,131605,133606,135713,138009,141058,144286,147220,150372,153278,156272,158507,160625,162627,164189,165578,166479,167408,167844,167778,167666,167544,167741,167628,167431,166808,166310,165661,165171,164013,162429,161549,160183,158817,156399,154283,152092,149637,147074,144394,141748,139127,137064,134778,132331,129895,128006,126463,124771,123458,122504,121658,120407,119094,117520,115908,114613,113486,112499,111360,110462,109562,108755,108082,107595,107170,106734,106409,105949,105260,104336,103632,102941,102411,101656,100829,100062,99468,99137,98822,98592,98526,98644,98733,98780,98751,98758,98764,98947,99199,99464,99672,99945,100442,101013,101486,102070,102698,103598,104471,105459,106411,107461,108581,109785,110677,111523,112456,113432,114412,115138,116207,117066,118040,118805,119689,120539,121486,122243,122977,123844,125084,126534,127701,128862,129885,131181,132415,133669,135008,136972,139129,141017,142115,143159,144422,145911,147492,148792,150208,151553,152980,153955,154782,155739,157089,158381,159586,160623,161756,162787,163828,164767,165735,166773,167821,168850,169909,171143,172486,173794,174657,175591,176358,177462,178304,179124,179582,180243,180823,181411,181215,181344,181779,182883,183742,184611,185452,186249,186511,186932,187192,187506,186947,186077,186168,187045,188505,189297,190072,190981,192583,194023,195652,197274,200056,203068,205378,206860,208202
1603,Washington County,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119002,118505,118055,117334,116559,115725,114951,114102,113108,111971,110653,109166,107105,105139,103189,101206,99205,97434,95578,93624,91746,90031,88581,87102,86134,85291,84467,83450,82406,81227,79995,79006,78109,77230,76342,75774,75441,75064,74787,74595,74379,73724,73103,72432,71930,71515,70996,70457,69820,69268,68915,68558,68314,68490,68854,69329,69243,69064,68940,69076,69110,69119,68646,68337,68135,68660,68888,69130,69743,70783,71768,72195,72648,73170,73977,74819,75607,75859,76246,76585,77060,77340,77885,78633,79337,79927,80526,81093,81706,82201,82782,83348,83754,84350,84663,85413,86216,87156,87968,88533,89067,89564,90020,90523,91030,91378,91817,92017,92320,92570,92998,93567,94091,94645,95129,95542,96088,96389,96818,97140,97645,98189,98777,99340,99911,100502,101311,102271,103202,104085,104943,105755,106267,106662,107131,107928,108567,109054,109449,109786,110084,110569,110719,110922,111078,111600,112085,112383,112615,113058,113384,114065,114581,115289,115683,116210,116420,116875,117229,117857,118317,118795,119305,119749,120251,120591,121390,122113,123217,124018,124956,125766,126847,127918,129127
1707,Taylor County,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46317,47120,48025,49494,50770,51409,51926,52365,53079,53816,54208,54501,54669,54764,54479,54291,54371,55081,55803,56412,56593,56658,57063,57441,57912,58307,58708,59102,59212,59612,59982,60580,60979,61373,61653,62002,62343,62638,62941,63306,63930,64573,65432,66098,66855,67353,68231,69242,70411,71382,72402,73487,74674,75774,76668,77719,78818,80246,81363,82382,83477,85084,86923,88661,90385,91987,93664,94996,96313,97435,98290,99067,99719,100313,100565,100392,100258,100165,100381,100419,100191,99818,99430,99201,98756,97956,96841,96328,95603,94815,93403,92099,90868,89398,87957,86401,84935,83453,82232,80776,79212,77684,76108,74824,73511,72695,71986,71211,70372,69582,68787,67959,67276,66656,66061,65390,64854,64467,64091,63794,63526,63314,63032,62833,62584,62268,62362,62471,62477,62010,61608,61274,61025,60715,60563,60414,60374,60398,60272,60124,60093,60234,60339,60387,60449,60646,60840,61114,61383,61800,62264,62841,63343,63955,64588,65318,65985,66691,67451,68234,68946,69466,69915,70364,70810,71135,71506,71996,72630,73110,73471,73844,74406,75041,75860,76593,77497,78494,79469,80417,81247,82167,83078,83843,84592,85339,85967,86555,87014,87492,87985,88292,88588,88961,89542,90177,90613,91022,91571,92327,93187,93941,94541,95021,95625,96261,96835,97365,97935,98666,99185,99666,100015,100420,100985,101680,102430,102925,103287,103757,104381,104953,105422,105398,105293,105397,105593,105835,105826,105915,106231,106312,106674,106778,107165,107267,107646,108264,108987,109535,109989,110153,110366,110461,110773,111155,111470,112311,113075,113621,114096,114747,115681,116957,118228,119815
1842,Holmes County,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52695,52684,52838,52966,53444,53753,54242,54643,55282,55687,56045,56375,56965,57619,58116,58777,59027,59543,59922,60369,60636,61109,61790,62407,62828,63300,63920,64405,64756,65124,65485,65934,66111,66510,66860,67600,68003,68526,68898,69755,70682,71673,72242,73094,74143,75492,76572,77311,78319,79501,80915,81962,82928,84145,85909,87669,89211,90688,92256,93925,95208,96238,97151,97978,98843,99505,100089,100307,100116,99952,99924,100222,100237,100268,100099,99863,99410,98849,97903,96794,96241,95586,94908,93535,92380,91152,89778,88366,86834,85359,83877,82714,81390,79895,78267,77064,76112,75189,74326,73603,72990,72212,71471,70643,69791,69040,68413,67795,67157,66569,66113,65628,65293,65017,64869,64620,64505,64297,64061,63609,63226,62777,62360,61997,61542,61250,60911,60812,60613,60506,60427,60440,60405,60412,60534,60653,60858,60955,61065,61066,61185,61481,61804,62337,62822,63465,63932,64478,64958,65550,66176,66903,67634,68281,68963,69523,70150,70634,71184,71665,72256,72831,73437,73918,74355,74760,75232,75874,76552,77288,77975,78673,79368,80061,80810,81694,82461,83245,83899,84246,84646,85112,85884,86561,87278,88037,88794,89352,90143,90880,91699,92565,93334,94255,95056,95970,96522,96977,97303,97929,98331,98846,99415,100213,101162,101665,102047,102391,103235,104060,104908,105487,106190,106728,107244,107733,107940,108045,107939,108190,108502,108873,108969,108974,109085,109706,110025,110422,110238,111171,112207,113179,113320,113122,113262,113760,114050,114007,114002,114151,114912,115008,115236,115409,116178,117264,118314,119272,120426
1866,Madison County,FL,40022,39971,39967,39903,39932,39902,39878,39766,39720,39617,39429,39173,39354,39803,40380,40543,40237,39855,39540,39735,39849,40049,40331,40730,40607,40208,39695,40055,40765,41868,42825,43281,43676,44091,44486,44927,45062,45013,44673,44028,44214,44243,44586,44556,44681,44715,45032,45229,45944,46517,47222,47637,47700,47857,47912,48357,48755,49351,49659,50094,50527,51164,51859,52489,52867,53132,53280,53473,53642,53742,53791,53778,53656,53751,53889,54176,54432,54680,54989,55273,55551,55799,56374,56925,57367,57559,57730,58164,58735,59434,60089,60520,61099,61841,62399,63078,64183,65840,67383,68550,69138,69796,70622,71980,73335,74437,75851,76999,78035,78495,79413,80607,82626,84566,86405,88325,89932,91735,92687,94043,95154,96355,97141,97815,98175,98496,98449,98240,97979,97849,97861,97693,97327,96923,96413,95903,95173,94142,93533,92697,92095,90982,89916,88615,87343,86076,84832,83416,82059,80965,79718,78312,76813,75420,74309,73316,72519,71811,71089,70414,69695,68885,68102,67449,66919,66713,66479,66291,65789,65294,64882,64491,64145,63752,63467,63191,62792,62137,61532,60879,60479,60059,59682,59466,59209,59141,58951,58840,58764,58876,58943,59086,59159,59226,59247,59217,59355,59464,59709,59953,60345,60573,60914,61274,61852,62468,63189,63908,64526,65148,65812,66555,67197,67811,68271,68723,69002,69371,69707,70192,70799,71402,71832,72230,72641,73292,73901,74636,75635,76603,77621,78382,79311,80195,81126,81835,82566,83373,84564,85648,86494,87100,87768,88462,89020,89516,90205,91115,92239,93278,93998,94585,95364,96357,97317,98201,98983,99776,100327,100998,101570,102026,102354,102832,103162,103766,104092,104672,104958,105486,106128,106622,106812,106823,106951,107113,107140,107008,106852,106977,107158,107515,107570,107856,108010,108460,108790,109148,109532,109573,109809,109711,109745,109420,109518,109768,110364,110700,111181,111668,112299,113289,114292,115474,116716,118238,119704
1985,Gilchrist County,FL,51614,51819,51973,52194,52274,52319,52398,52724,53107,53479,53675,53992,54121,54220,54281,54363,54497,54280,54403,54753,55361,55919,56380,56835,57724,58264,58662,59343,60551,62415,63363,63157,62653,62491,63015,63165,63032,63746,64672,65427,65480,65773,66760,68017,68481,68537,68806,69575,70605,71136,72076,72846,73729,74402,75102,76215,77624,78942,79812,80636,81461,82111,82431,82677,83419,83858,84375,84500,85094,85918,86880,87494,87973,88612,89254,90229,90944,91761,92217,92755,93224,93741,94311,95260,96101,96808,97524,98216,99097,99870,100651,101611,102593,103863,104847,106052,107095,108878,110661,112425,113580,114950,116895,119011,120990,122541,124682,126616,129078,130995,133000,135151,138203,141413,144203,147058,150116,153528,155986,158158,159926,161320,162524,163491,164413,164987,165057,165056,164948,164962,164648,164315,163727,163284,162687,162170,160882,159285,158346,157181,155933,153534,151492,149380,146892,144064,141373,138964,136978,135169,133169,131027,128792,127147,125901,124557,124040,124149,123968,122886,121273,119818,118322,117020,116056,115223,114427,113841,113003,111965,111142,110778,110660,110480,110313,110035,109422,108721,107952,107097,106318,105577,104931,104317,103818,103488,103155,102923,102740,102701,102669,102798,102890,102993,103085,103305,103597,103887,104159,104458,104983,105700,106542,107475,108390,109296,110175,111143,112222,113316,114760,116254,117797,118822,119702,120428,121141,121985,122950,123916,124653,125152,125621,126165,126720,127595,128609,129705,130967,132099,133130,133970,134977,136403,137581,138791,139926,141027,142081,143015,143907,144712,145551,146574,147663,148528,149462,150051,150621,151220,151995,152850,153656,154546,155609,156618,157604,158346,159161,160153,161204,162268,162765,163441,164297,165815,166957,167777,168115,168826,169472,170489,171192,171825,172266,172660,172386,172165,172157,172854,173111,173565,174005,174731,175054,175409,176065,176880,177830,177150,176529,175823,176326,177474,178652,179997,180921,182012,183138,184144,185339,187652,189914,192005,193536,194417,195368
2023,Dixie County,FL,25826,25932,25967,26106,26170,26211,26210,26236,26332,26379,26461,26540,26393,26177,26019,26175,26378,26612,26877,27051,27128,27219,27436,27671,28370,29101,29891,30075,30311,30519,30790,31290,31783,32428,32717,33011,33006,33005,32864,32882,33073,33367,33688,33727,33905,34002,34196,34305,34525,34920,35302,35664,35682,35784,35771,35991,36066,36206,36495,37142,37782,38323,38660,39179,39842,40430,41025,41495,42025,42534,42932,43198,43360,43531,43839,44216,44557,44889,45285,45637,45996,46256,46764,47044,47381,47709,48254,48790,49319,49915,50337,50791,51243,52012,52579,53231,53640,54501,55443,56553,57483,58225,59253,60386,61588,62592,63756,65049,66775,67891,68760,69308,70518,71985,73454,75060,76729,78406,79667,80774,81784,82591,83452,84421,85191,85775,85677,85696,85455,85301,85007,84871,84705,84743,84558,84174,83409,82470,82094,81263,80451,79145,78078,77001,75875,74723,73411,72033,70657,69464,68235,67051,65876,64813,63812,62472,60855,59488,58477,57797,57050,56301,55509,54859,54253,53820,53445,53312,53354,53239,53170,53042,53079,53078,53050,52868,52625,52356,52210,51992,51885,51771,51572,51374,51185,51159,51187,51421,51642,51780,51758,51873,52100,52402,52694,52946,53280,53540,53825,54046,54524,55349,56243,56997,57514,58067,58719,59337,59943,60551,61254,61946,62517,63002,63492,64049,64534,65005,65484,66032,66489,66992,67486,68052,68543,69027,69535,70145,70955,71777,72633,73326,74086,74662,75246,75744,76347,76709,77195,77641,78309,78873,79371,79976,80631,81385,82020,82674,83359,84101,84646,85229,85436,85767,85944,86440,86843,87337,87876,88351,88769,89435,90246,90891,91536,92180,93015,93773,94461,95091,95373,95846,96211,96780,97065,97603,97929,98221,98436,98217,97996,97793,98113,98676,99172,98466,97606,96686,96968,96958,96860,96771,96903,97155,97469,97718,97976,98920,100148,101383,101883,102674,103598,104816,105983,107155,108188
2059,Gulf County,FL,72478,71902,71652,71044,70927,70972,71228,71349,71257,71152,71385,71885,72631,73018,73051,73319,73754,74525,74846,75214,75743,76541,77064,77553,78871,81796,85703,88588,89477,89141,89434,90784,92865,94275,95374,96067,94875,93204,90353,88953,89203,90451,91241,90588,89316,89173,89276,89095,87983,85015,83015,81412,81293,81209,81873,82636,83421,83741,84218,85090,86835,89639,92037,94289,95423,96731,97398,98524,99588,100828,101944,103146,104752,106523,108373,109917,111459,112697,114012,114796,115563,116180,117399,118721,120022,121171,122436,123724,124822,125823,127066,128950,131498,134302,136403,138060,139607,142430,145334,148305,150705,153391,156391,159511,162510,165369,168777,172796,176941,180290,183576,187383,192235,197459,201947,206848,211287,216025,219688,223095,226504,228929,231260,232689,234157,234737,235020,235183,235199,235153,234734,234069,233086,232403,231404,230387,228324,225970,224309,222059,219859,216542,213675,210222,206751,203133,199780,196072,192268,189024,185528,181977,178471,175315,172624,170493,168197,166315,164032,162313,160474,158299,155991,153997,152510,151491,150330,149057,148003,147184,146797,146309,146354,146199,146318,145741,144487,142859,141909,141273,140786,139864,138510,137188,135793,135285,134752,135073,135580,136261,136253,136138,136113,136103,136510,136966,137655,138019,138403,138562,139009,139854,141085,142347,143437,144597,145737,146809,147952,149074,150346,151464,152568,153619,154403,155230,155672,156389,157059,158026,158659,159283,159708,160508,161188,161446,161719,162162,163333,164506,165588,166477,167473,168328,169251,169738,170387,171189,172486,173221,173871,174285,175094,175867,176561,177517,178478,179720,180799,181900,182331,183169,184411,186071,187479,188449,189531,190460,191380,192309,193339,194453,195755,197129,197878,198492,199227,200517,201709,202865,203999,205019,205768,206366,207034,207547,207422,207139,206786,207132,207215,207396,207599,208481,209626,210735,211421,211995,213109,213715,214517,214806,215757,216757,217826,218731,219408,220256,221498,222988,224604,226834,229056,231375,233493,235727,238119
2078,Union County,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120887,120532,120831,121750,121881,122500,122076,123427,124423,126073,127641,128092,129395,130473,132062,131971,133390,133898,135612,134677,134403,133262,131972,132168,130975,130900,129098,127965,125848,123891,122196,120467,118316,116033,114126,112192,110131,107759,105634,104161,103050,101819,100726,99643,98827,97765,96604,95398,94722,94025,93828,93213,92720,92047,91277,90781,90495,90392,90316,90205,89827,89167,88455,88008,87687,87293,86948,86371,85788,85319,84980,84728,84461,84345,83655,82859,82332,82340,82360,82392,82500,82752,83016,83254,83553,84116,85124,86204,86845,87504,88244,89144,89938,90516,91126,91594,92459,93038,94056,94690,95655,96233,96964,97646,98170,98721,99340,100242,100855,101578,102245,103423,104425,105070,105387,105886,106638,107576,108559,109539,110342,111361,112018,112716,113077,114483,115789,117294,118214,119308,120002,120868,121693,122483,122688,122664,122976,122976,123562,124007,124775,125182,125628,126064,126786,127093,128694,130221,132117,133794,135125,136246,137751,139084,141013,141804,142888,143958,143961,144215,143951,144552,144887,145309,145812,146882,147158,148244,148613,150000,150967,152372,153685,153744,153077,152249,152026,151769,151776,151897,152426,152396,152687,152571,152693,153403,154860,156463,157525,158425,159442,160296
